"Step","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)__MIN","L Nov 26 19:18 Bilstm INIT20% Naive - train_auroc(epoch)__MAX","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)__MIN","L Nov 26 19:18 Bilstm INIT20% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)__MIN","L Nov 26 18:47 Bilstm INIT10% Naive - train_auroc(epoch)__MAX","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:47 Bilstm INIT10% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)__MIN","L Nov 26 18:27 Bilstm INIT5% Naive - train_auroc(epoch)__MAX","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:27 Bilstm INIT5% Naive - valid_auroc(epoch)__MAX","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)__MIN","L Nov 26 18:16 Bilstm INIT1% Naive - train_auroc(epoch)__MAX","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)__MIN","L Nov 26 18:16 Bilstm INIT1% Naive - valid_auroc(epoch)__MAX","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)__MIN","Nov 26 00:40 Bilstm INIT100% Naive - train_auroc(epoch)__MAX","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)__MIN","Nov 26 00:40 Bilstm INIT100% Naive - valid_auroc(epoch)__MAX","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)__MIN","Nov 25 23:19 Bilstm INIT50% Naive - train_auroc(epoch)__MAX","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)__MIN","Nov 25 23:19 Bilstm INIT50% Naive - valid_auroc(epoch)__MAX","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)__MIN","Nov 25 22:43 Bilstm INIT20% Naive - train_auroc(epoch)__MAX","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)__MIN","Nov 25 22:43 Bilstm INIT20% Naive - valid_auroc(epoch)__MAX","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)__MIN","Nov 25 22:22 Bilstm INIT10% Naive - train_auroc(epoch)__MAX","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)__MIN","Nov 25 22:22 Bilstm INIT10% Naive - valid_auroc(epoch)__MAX","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)__MIN","Nov 25 22:08 Bilstm INIT5% Naive - train_auroc(epoch)__MAX","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)__MIN","Nov 25 22:08 Bilstm INIT5% Naive - valid_auroc(epoch)__MAX","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)__MIN","Nov 25 22:01 Bilstm INIT1% Naive - train_auroc(epoch)__MAX","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)__MIN","Nov 25 22:01 Bilstm INIT1% Naive - valid_auroc(epoch)__MAX"
"10","0.48642441621181454","0.48642441621181454","0.48642441621181454","0.5099602240828472","0.5099602240828472","0.5099602240828472","0.474380832228309","0.474380832228309","0.474380832228309","0.5260422689027312","0.5260422689027312","0.5260422689027312","0.48395063969800334","0.48395063969800334","0.48395063969800334","0.530692632059481","0.530692632059481","0.530692632059481","0.5540418472463524","0.5540418472463524","0.5540418472463524","0.5223924275606078","0.5223924275606078","0.5223924275606078","0.989163035442787","0.989163035442787","0.989163035442787","0.908551079354735","0.908551079354735","0.908551079354735","0.9848614014787135","0.9848614014787135","0.9848614014787135","0.89198039674428","0.89198039674428","0.89198039674428","0.9788477944159603","0.9788477944159603","0.9788477944159603","0.8435953172763296","0.8435953172763296","0.8435953172763296","0.9517263264232242","0.9517263264232242","0.9517263264232242","0.8074286980519161","0.8074286980519161","0.8074286980519161","0.8674031977985414","0.8674031977985414","0.8674031977985414","0.7097546381180662","0.7097546381180662","0.7097546381180662","0.6604472854140587","0.6604472854140587","0.6604472854140587","0.5258632958532504","0.5258632958532504","0.5258632958532504"
"11","0.4867093075820164","0.4867093075820164","0.4867093075820164","0.5090250362242643","0.5090250362242643","0.5090250362242643","0.47339714313889475","0.47339714313889475","0.47339714313889475","0.5273064428151819","0.5273064428151819","0.5273064428151819","0.4947423874943166","0.4947423874943166","0.4947423874943166","0.5298421265201189","0.5298421265201189","0.5298421265201189","0.5502994263594395","0.5502994263594395","0.5502994263594395","0.523639351995047","0.523639351995047","0.523639351995047","0.9921494707838834","0.9921494707838834","0.9921494707838834","0.9104387520738672","0.9104387520738672","0.9104387520738672","0.9880744145477215","0.9880744145477215","0.9880744145477215","0.8894674302241511","0.8894674302241511","0.8894674302241511","0.9844180585768921","0.9844180585768921","0.9844180585768921","0.8493117602427777","0.8493117602427777","0.8493117602427777","0.970253021454362","0.970253021454362","0.970253021454362","0.8055981163874457","0.8055981163874457","0.8055981163874457","0.8978771132005088","0.8978771132005088","0.8978771132005088","0.733534748576829","0.733534748576829","0.733534748576829","0.6889821495815717","0.6889821495815717","0.6889821495815717","0.5285806916170904","0.5285806916170904","0.5285806916170904"
"12","0.48850691890541453","0.48850691890541453","0.48850691890541453","0.5052732808465421","0.5052732808465421","0.5052732808465421","0.47309889810790023","0.47309889810790023","0.47309889810790023","0.5290916916312238","0.5290916916312238","0.5290916916312238","0.48223966273651087","0.48223966273651087","0.48223966273651087","0.5294801624105625","0.5294801624105625","0.5294801624105625","0.5199855552424503","0.5199855552424503","0.5199855552424503","0.5250037192374243","0.5250037192374243","0.5250037192374243","0.9938966503774534","0.9938966503774534","0.9938966503774534","0.9061677183310071","0.9061677183310071","0.9061677183310071","0.9914289613624471","0.9914289613624471","0.9914289613624471","0.8872727179043451","0.8872727179043451","0.8872727179043451","0.9887160181214427","0.9887160181214427","0.9887160181214427","0.8515882132759994","0.8515882132759994","0.8515882132759994","0.9756711154195604","0.9756711154195604","0.9756711154195604","0.8028182632608359","0.8028182632608359","0.8028182632608359","0.9195653678485365","0.9195653678485365","0.9195653678485365","0.7207354152723383","0.7207354152723383","0.7207354152723383","0.751054142336542","0.751054142336542","0.751054142336542","0.5285489687764107","0.5285489687764107","0.5285489687764107"
"13","0.4905609922735307","0.4905609922735307","0.4905609922735307","0.5036809411498957","0.5036809411498957","0.5036809411498957","0.47526580791473894","0.47526580791473894","0.47526580791473894","0.5248283267811075","0.5248283267811075","0.5248283267811075","0.4852933763422193","0.4852933763422193","0.4852933763422193","0.5282714422106242","0.5282714422106242","0.5282714422106242","0.5438474497312029","0.5438474497312029","0.5438474497312029","0.5258329517278109","0.5258329517278109","0.5258329517278109","0.993689315576069","0.993689315576069","0.993689315576069","0.9043087573294882","0.9043087573294882","0.9043087573294882","0.9935860969895307","0.9935860969895307","0.9935860969895307","0.8804612798114206","0.8804612798114206","0.8804612798114206","0.9918581496457523","0.9918581496457523","0.9918581496457523","0.8547268792997108","0.8547268792997108","0.8547268792997108","0.9836289135402746","0.9836289135402746","0.9836289135402746","0.8218627541773357","0.8218627541773357","0.8218627541773357","0.9300794532515245","0.9300794532515245","0.9300794532515245","0.739836109102311","0.739836109102311","0.739836109102311","0.7900760842418437","0.7900760842418437","0.7900760842418437","0.5285990466890769","0.5285990466890769","0.5285990466890769"
"14","0.48735354951402293","0.48735354951402293","0.48735354951402293","0.5086144965395948","0.5086144965395948","0.5086144965395948","0.4669466000591362","0.4669466000591362","0.4669466000591362","0.5244413349876565","0.5244413349876565","0.5244413349876565","0.4795464529277538","0.4795464529277538","0.4795464529277538","0.527274287176546","0.527274287176546","0.527274287176546","0.5286981263293538","0.5286981263293538","0.5286981263293538","0.5260525214089656","0.5260525214089656","0.5260525214089656","0.9959777953664529","0.9959777953664529","0.9959777953664529","0.8984923488041111","0.8984923488041111","0.8984923488041111","0.9953404817844129","0.9953404817844129","0.9953404817844129","0.8821391862230983","0.8821391862230983","0.8821391862230983","0.9941639078028692","0.9941639078028692","0.9941639078028692","0.8486453608748111","0.8486453608748111","0.8486453608748111","0.9908075312607699","0.9908075312607699","0.9908075312607699","0.8143890310352035","0.8143890310352035","0.8143890310352035","0.9556294346131756","0.9556294346131756","0.9556294346131756","0.7493269993321814","0.7493269993321814","0.7493269993321814","0.8045038120244099","0.8045038120244099","0.8045038120244099","0.5300083942768844","0.5300083942768844","0.5300083942768844"
"15","0.4901285295950513","0.4901285295950513","0.4901285295950513","0.5145707908458574","0.5145707908458574","0.5145707908458574","0.467035292844911","0.467035292844911","0.467035292844911","0.5245848468057693","0.5245848468057693","0.5245848468057693","0.49074686397224476","0.49074686397224476","0.49074686397224476","0.5254231813464451","0.5254231813464451","0.5254231813464451","0.5326501949783832","0.5326501949783832","0.5326501949783832","0.5264232834989734","0.5264232834989734","0.5264232834989734","0.996828698025288","0.996828698025288","0.996828698025288","0.8979219905534371","0.8979219905534371","0.8979219905534371","0.9969561352567128","0.9969561352567128","0.9969561352567128","0.8854891940701055","0.8854891940701055","0.8854891940701055","0.9957524433248762","0.9957524433248762","0.9957524433248762","0.8557201746455118","0.8557201746455118","0.8557201746455118","0.994931528480043","0.994931528480043","0.994931528480043","0.8113185276100677","0.8113185276100677","0.8113185276100677","0.9643803738314388","0.9643803738314388","0.9643803738314388","0.7485558027662947","0.7485558027662947","0.7485558027662947","0.8361455823505785","0.8361455823505785","0.8361455823505785","0.5326827642738506","0.5326827642738506","0.5326827642738506"
"16","0.48824890105624563","0.48824890105624563","0.48824890105624563","0.5023033806959425","0.5023033806959425","0.5023033806959425","0.4714394957024382","0.4714394957024382","0.4714394957024382","0.52440506654015","0.52440506654015","0.52440506654015","0.4913024016185626","0.4913024016185626","0.4913024016185626","0.5244664330721128","0.5244664330721128","0.5244664330721128","0.5667337320710868","0.5667337320710868","0.5667337320710868","0.5269399932140134","0.5269399932140134","0.5269399932140134","0.9975461723543217","0.9975461723543217","0.9975461723543217","0.9029842575731696","0.9029842575731696","0.9029842575731696","0.9972363157148597","0.9972363157148597","0.9972363157148597","0.8868644827359145","0.8868644827359145","0.8868644827359145","0.9979734111700659","0.9979734111700659","0.9979734111700659","0.8502379375510158","0.8502379375510158","0.8502379375510158","0.9965072096387614","0.9965072096387614","0.9965072096387614","0.8090091545082282","0.8090091545082282","0.8090091545082282","0.967240717819693","0.967240717819693","0.967240717819693","0.749378732409031","0.749378732409031","0.749378732409031","0.8415041019788312","0.8415041019788312","0.8415041019788312","0.5355025164924444","0.5355025164924444","0.5355025164924444"
"17","0.4875225304531621","0.4875225304531621","0.4875225304531621","0.49353721134898887","0.49353721134898887","0.49353721134898887","0.46368831120379467","0.46368831120379467","0.46368831120379467","0.5247568420458592","0.5247568420458592","0.5247568420458592","0.4911677217467138","0.4911677217467138","0.4911677217467138","0.5238122502295927","0.5238122502295927","0.5238122502295927","0.5363339588010537","0.5363339588010537","0.5363339588010537","0.5274675898767044","0.5274675898767044","0.5274675898767044","0.9982126166785559","0.9982126166785559","0.9982126166785559","0.9038259773325635","0.9038259773325635","0.9038259773325635","0.9979995234747969","0.9979995234747969","0.9979995234747969","0.8857554389066494","0.8857554389066494","0.8857554389066494","0.9986277625973371","0.9986277625973371","0.9986277625973371","0.8527668723438179","0.8527668723438179","0.8527668723438179","0.9966015380707547","0.9966015380707547","0.9966015380707547","0.8073969743606084","0.8073969743606084","0.8073969743606084","0.9722704182768497","0.9722704182768497","0.9722704182768497","0.7357018435492764","0.7357018435492764","0.7357018435492764","0.8546575518925059","0.8546575518925059","0.8546575518925059","0.5422004818210922","0.5422004818210922","0.5422004818210922"
"18","0.4853314504534034","0.4853314504534034","0.4853314504534034","0.5091529028403805","0.5091529028403805","0.5091529028403805","0.4721506037136116","0.4721506037136116","0.4721506037136116","0.5251672852668997","0.5251672852668997","0.5251672852668997","0.4911817554583482","0.4911817554583482","0.4911817554583482","0.5225874038637003","0.5225874038637003","0.5225874038637003","0.5660149338971329","0.5660149338971329","0.5660149338971329","0.5279183467077662","0.5279183467077662","0.5279183467077662","0.9984087811522616","0.9984087811522616","0.9984087811522616","0.905391478902864","0.905391478902864","0.905391478902864","0.9984893085782934","0.9984893085782934","0.9984893085782934","0.8877507458825681","0.8877507458825681","0.8877507458825681","0.9986397402818757","0.9986397402818757","0.9986397402818757","0.8469746692558716","0.8469746692558716","0.8469746692558716","0.9968423739930774","0.9968423739930774","0.9968423739930774","0.8152586406979925","0.8152586406979925","0.8152586406979925","0.9883993149301634","0.9883993149301634","0.9883993149301634","0.7661508896084457","0.7661508896084457","0.7661508896084457","0.8773132895780381","0.8773132895780381","0.8773132895780381","0.553262803390322","0.553262803390322","0.553262803390322"
"19","0.4861189865911219","0.4861189865911219","0.4861189865911219","0.5014106160120122","0.5014106160120122","0.5014106160120122","0.4695760943134948","0.4695760943134948","0.4695760943134948","0.5266923360101666","0.5266923360101666","0.5266923360101666","0.4878615927341639","0.4878615927341639","0.4878615927341639","0.5229569834365285","0.5229569834365285","0.5229569834365285","0.5230207121037067","0.5230207121037067","0.5230207121037067","0.5282691319542848","0.5282691319542848","0.5282691319542848","0.9987014605725134","0.9987014605725134","0.9987014605725134","0.9015360409160382","0.9015360409160382","0.9015360409160382","0.9987479481940714","0.9987479481940714","0.9987479481940714","0.879532217998772","0.879532217998772","0.879532217998772","0.9988641763071886","0.9988641763071886","0.9988641763071886","0.850265501113176","0.850265501113176","0.850265501113176","0.9962731507251434","0.9962731507251434","0.9962731507251434","0.8116037775005739","0.8116037775005739","0.8116037775005739","0.9927482520797829","0.9927482520797829","0.9927482520797829","0.7616464987878762","0.7616464987878762","0.7616464987878762","0.9012880883032514","0.9012880883032514","0.9012880883032514","0.5585332261018043","0.5585332261018043","0.5585332261018043"
"20","0.48543917071193743","0.48543917071193743","0.48543917071193743","0.4988812767862016","0.4988812767862016","0.4988812767862016","0.4610870672718608","0.4610870672718608","0.4610870672718608","0.5291450750034807","0.5291450750034807","0.5291450750034807","0.4803329758553791","0.4803329758553791","0.4803329758553791","0.5238636410610845","0.5238636410610845","0.5238636410610845","0.5563124100394979","0.5563124100394979","0.5563124100394979","0.528880109848951","0.528880109848951","0.528880109848951","0.9988886785656161","0.9988886785656161","0.9988886785656161","0.9007328553741525","0.9007328553741525","0.9007328553741525","0.9990125442552836","0.9990125442552836","0.9990125442552836","0.8828057504689211","0.8828057504689211","0.8828057504689211","0.9990426627421423","0.9990426627421423","0.9990426627421423","0.8441756653060469","0.8441756653060469","0.8441756653060469","0.9960539182584833","0.9960539182584833","0.9960539182584833","0.8217543484002995","0.8217543484002995","0.8217543484002995","0.9965442911623081","0.9965442911623081","0.9965442911623081","0.7711198466190606","0.7711198466190606","0.7711198466190606","0.8997103296455795","0.8997103296455795","0.8997103296455795","0.5557321293975944","0.5557321293975944","0.5557321293975944"
"21","0.48571607297133773","0.48571607297133773","0.48571607297133773","0.5","0.5","0.5","0.47166212751645364","0.47166212751645364","0.47166212751645364","0.5273645344068615","0.5273645344068615","0.5273645344068615","0.49587718302501466","0.49587718302501466","0.49587718302501466","0.5223955089616213","0.5223955089616213","0.5223955089616213","0.5453665475324856","0.5453665475324856","0.5453665475324856","0.5293447397679326","0.5293447397679326","0.5293447397679326","0.9990657875064635","0.9990657875064635","0.9990657875064635","0.9003166344199808","0.9003166344199808","0.9003166344199808","0.9990074096572353","0.9990074096572353","0.9990074096572353","0.8789580734256425","0.8789580734256425","0.8789580734256425","0.9992308028043161","0.9992308028043161","0.9992308028043161","0.8478712037861689","0.8478712037861689","0.8478712037861689","0.9988118747770875","0.9988118747770875","0.9988118747770875","0.8102346124317844","0.8102346124317844","0.8102346124317844","0.9985439633133192","0.9985439633133192","0.9985439633133192","0.7668473444190108","0.7668473444190108","0.7668473444190108","0.9274156942206555","0.9274156942206555","0.9274156942206555","0.5700325722647804","0.5700325722647804","0.5700325722647804"
"22","0.48856491314461176","0.48856491314461176","0.48856491314461176","0.5","0.5","0.5","0.4625222900722549","0.4625222900722549","0.4625222900722549","0.5236319229736103","0.5236319229736103","0.5236319229736103","0.48905706861639037","0.48905706861639037","0.48905706861639037","0.5228717882149474","0.5228717882149474","0.5228717882149474","0.5690072701447276","0.5690072701447276","0.5690072701447276","0.5295960252483816","0.5295960252483816","0.5295960252483816","0.9991700648577105","0.9991700648577105","0.9991700648577105","0.904610166349038","0.904610166349038","0.904610166349038","0.9993346703057685","0.9993346703057685","0.9993346703057685","0.8808386687207413","0.8808386687207413","0.8808386687207413","0.9993772976569999","0.9993772976569999","0.9993772976569999","0.8469718965378057","0.8469718965378057","0.8469718965378057","0.9992381004443863","0.9992381004443863","0.9992381004443863","0.8135381467860704","0.8135381467860704","0.8135381467860704","0.9995362293182007","0.9995362293182007","0.9995362293182007","0.7670568317893002","0.7670568317893002","0.7670568317893002","0.9310137881924718","0.9310137881924718","0.9310137881924718","0.5742685800523597","0.5742685800523597","0.5742685800523597"
"23","0.48761566938440354","0.48761566938440354","0.48761566938440354","0.5","0.5","0.5","0.46944681799011034","0.46944681799011034","0.46944681799011034","0.522742447724777","0.522742447724777","0.522742447724777","0.49416661254022914","0.49416661254022914","0.49416661254022914","0.5222815785809334","0.5222815785809334","0.5222815785809334","0.5473974818613638","0.5473974818613638","0.5473974818613638","0.5294453200884572","0.5294453200884572","0.5294453200884572","0.9994534606271964","0.9994534606271964","0.9994534606271964","0.9013146386656747","0.9013146386656747","0.9013146386656747","0.999414459179258","0.999414459179258","0.999414459179258","0.8847188578500759","0.8847188578500759","0.8847188578500759","0.9996222178159501","0.9996222178159501","0.9996222178159501","0.8409544130623128","0.8409544130623128","0.8409544130623128","0.9991076699292386","0.9991076699292386","0.9991076699292386","0.8136033074290571","0.8136033074290571","0.8136033074290571","0.9997238610017593","0.9997238610017593","0.9997238610017593","0.7604071149958677","0.7604071149958677","0.7604071149958677","0.9541656713059399","0.9541656713059399","0.9541656713059399","0.589487779222534","0.589487779222534","0.589487779222534"
"24","0.48581399028595373","0.48581399028595373","0.48581399028595373","0.5","0.5","0.5","0.4634591579093222","0.4634591579093222","0.4634591579093222","0.5204859362917335","0.5204859362917335","0.5204859362917335","0.4841985588301903","0.4841985588301903","0.4841985588301903","0.5222137720627148","0.5222137720627148","0.5222137720627148","0.5300212025654635","0.5300212025654635","0.5300212025654635","0.5295205274304654","0.5295205274304654","0.5295205274304654","0.9994377297906861","0.9994377297906861","0.9994377297906861","0.9069743507974214","0.9069743507974214","0.9069743507974214","0.9994537735762795","0.9994537735762795","0.9994537735762795","0.8796827567369437","0.8796827567369437","0.8796827567369437","0.9994993247256456","0.9994993247256456","0.9994993247256456","0.845323229907124","0.845323229907124","0.845323229907124","0.9983428681744705","0.9983428681744705","0.9983428681744705","0.8183598163150253","0.8183598163150253","0.8183598163150253","0.9997715115256655","0.9997715115256655","0.9997715115256655","0.7685778946050809","0.7685778946050809","0.7685778946050809","0.9702414896433034","0.9702414896433034","0.9702414896433034","0.5928134899330039","0.5928134899330039","0.5928134899330039"
"25","0.4867947108986778","0.4867947108986778","0.4867947108986778","0.5","0.5","0.5","0.4711521246022648","0.4711521246022648","0.4711521246022648","0.5165317520581136","0.5165317520581136","0.5165317520581136","0.4773972495817429","0.4773972495817429","0.4773972495817429","0.5219393772076839","0.5219393772076839","0.5219393772076839","0.49623163209007853","0.49623163209007853","0.49623163209007853","0.5296535894080205","0.5296535894080205","0.5296535894080205","0.9995639306647828","0.9995639306647828","0.9995639306647828","0.9087870078407206","0.9087870078407206","0.9087870078407206","0.9996239040086796","0.9996239040086796","0.9996239040086796","0.8796066133924264","0.8796066133924264","0.8796066133924264","0.9997392329479379","0.9997392329479379","0.9997392329479379","0.8475046957911457","0.8475046957911457","0.8475046957911457","0.9994655682258436","0.9994655682258436","0.9994655682258436","0.8135469220295287","0.8135469220295287","0.8135469220295287","0.99991583009346","0.99991583009346","0.99991583009346","0.765111718241866","0.765111718241866","0.765111718241866","0.9725749775756801","0.9725749775756801","0.9725749775756801","0.6093096612642476","0.6093096612642476","0.6093096612642476"
"26","0.4858480130130209","0.4858480130130209","0.4858480130130209","0.5","0.5","0.5","0.46731335979376704","0.46731335979376704","0.46731335979376704","0.5196587920048003","0.5196587920048003","0.5196587920048003","0.48147218608409714","0.48147218608409714","0.48147218608409714","0.5227341747313224","0.5227341747313224","0.5227341747313224","0.5069997900681263","0.5069997900681263","0.5069997900681263","0.5297373657989654","0.5297373657989654","0.5297373657989654","0.9995979215611263","0.9995979215611263","0.9995979215611263","0.9075192802938227","0.9075192802938227","0.9075192802938227","0.9995811443126813","0.9995811443126813","0.9995811443126813","0.8843029714036931","0.8843029714036931","0.8843029714036931","0.9997276820318302","0.9997276820318302","0.9997276820318302","0.8390766261198092","0.8390766261198092","0.8390766261198092","0.9998736205732105","0.9998736205732105","0.9998736205732105","0.8174219040653455","0.8174219040653455","0.8174219040653455","0.9999838334104347","0.9999838334104347","0.9999838334104347","0.7654908933919283","0.7654908933919283","0.7654908933919283","0.9779841964050956","0.9779841964050956","0.9779841964050956","0.6064891218421828","0.6064891218421828","0.6064891218421828"
"27","0.48700031575491304","0.48700031575491304","0.48700031575491304","0.5","0.5","0.5","0.46721590047099415","0.46721590047099415","0.46721590047099415","0.5152635034969618","0.5152635034969618","0.5152635034969618","0.4994842220601547","0.4994842220601547","0.4994842220601547","0.520181160634021","0.520181160634021","0.520181160634021","0.5268422169853336","0.5268422169853336","0.5268422169853336","0.5296295918933283","0.5296295918933283","0.5296295918933283","0.9995408178429802","0.9995408178429802","0.9995408178429802","0.9089883924758136","0.9089883924758136","0.9089883924758136","0.9995498840076339","0.9995498840076339","0.9995498840076339","0.8874842993911835","0.8874842993911835","0.8874842993911835","0.9998145820073064","0.9998145820073064","0.9998145820073064","0.8476157381937192","0.8476157381937192","0.8476157381937192","0.9998308775615551","0.9998308775615551","0.9998308775615551","0.821190427874361","0.821190427874361","0.821190427874361","0.9999015058870243","0.9999015058870243","0.9999015058870243","0.7730540448995123","0.7730540448995123","0.7730540448995123","0.9888075313638603","0.9888075313638603","0.9888075313638603","0.6225789141553212","0.6225789141553212","0.6225789141553212"
"28","0.4884608926163909","0.4884608926163909","0.4884608926163909","0.5","0.5","0.5","0.4659088242248693","0.4659088242248693","0.4659088242248693","0.5069019268972134","0.5069019268972134","0.5069019268972134","0.48570189328801305","0.48570189328801305","0.48570189328801305","0.5197236287170968","0.5197236287170968","0.5197236287170968","0.5222374827016312","0.5222374827016312","0.5222374827016312","0.5298548397790116","0.5298548397790116","0.5298548397790116","0.9996555248647186","0.9996555248647186","0.9996555248647186","0.9038337717496284","0.9038337717496284","0.9038337717496284","0.9997031004628907","0.9997031004628907","0.9997031004628907","0.8819998659084661","0.8819998659084661","0.8819998659084661","0.999820603339967","0.999820603339967","0.999820603339967","0.8426283371205039","0.8426283371205039","0.8426283371205039","0.9999691656603136","0.9999691656603136","0.9999691656603136","0.8181683552571037","0.8181683552571037","0.8181683552571037","0.9999887442071925","0.9999887442071925","0.9999887442071925","0.7684883941013357","0.7684883941013357","0.7684883941013357","0.9836309642730563","0.9836309642730563","0.9836309642730563","0.6166290195126786","0.6166290195126786","0.6166290195126786"
"29","0.4863005121112685","0.4863005121112685","0.4863005121112685","0.5","0.5","0.5","0.4665828820259725","0.4665828820259725","0.4665828820259725","0.5134479894608551","0.5134479894608551","0.5134479894608551","0.46670355854700857","0.46670355854700857","0.46670355854700857","0.5199731493315201","0.5199731493315201","0.5199731493315201","0.5313979642884633","0.5313979642884633","0.5313979642884633","0.530132903887391","0.530132903887391","0.530132903887391","0.999647496732813","0.999647496732813","0.999647496732813","0.9056426758528892","0.9056426758528892","0.9056426758528892","0.9996580227151503","0.9996580227151503","0.9996580227151503","0.8872513542106968","0.8872513542106968","0.8872513542106968","0.9997713675323139","0.9997713675323139","0.9997713675323139","0.8444817900314932","0.8444817900314932","0.8444817900314932","0.9999469543053277","0.9999469543053277","0.9999469543053277","0.8155998635864932","0.8155998635864932","0.8155998635864932","0.9999744316232394","0.9999744316232394","0.9999744316232394","0.7585325299401903","0.7585325299401903","0.7585325299401903","0.9966267015042908","0.9966267015042908","0.9966267015042908","0.6052661231124002","0.6052661231124002","0.6052661231124002"
"30","0.488209024959304","0.488209024959304","0.488209024959304","0.5","0.5","0.5","0.47168838662617857","0.47168838662617857","0.47168838662617857","0.5053355868016053","0.5053355868016053","0.5053355868016053","0.484871324491342","0.484871324491342","0.484871324491342","0.5203077306939395","0.5203077306939395","0.5203077306939395","0.5190205406066507","0.5190205406066507","0.5190205406066507","0.5301433143201305","0.5301433143201305","0.5301433143201305","0.9996987546417317","0.9996987546417317","0.9996987546417317","0.9041052482735029","0.9041052482735029","0.9041052482735029","0.9998204081683663","0.9998204081683663","0.9998204081683663","0.8820941497864044","0.8820941497864044","0.8820941497864044","0.9998194080079544","0.9998194080079544","0.9998194080079544","0.8501561436078936","0.8501561436078936","0.8501561436078936","0.9999088280397058","0.9999088280397058","0.9999088280397058","0.8155483596745863","0.8155483596745863","0.8155483596745863","0.9999758269561023","0.9999758269561023","0.9999758269561023","0.7664128425796332","0.7664128425796332","0.7664128425796332","0.9982827701535172","0.9982827701535172","0.9982827701535172","0.6181300873600118","0.6181300873600118","0.6181300873600118"
