"Step","init_pct: 1 - train_auroc(epoch)","init_pct: 1 - train_auroc(epoch)__MIN","init_pct: 1 - train_auroc(epoch)__MAX","init_pct: 1 - valid_auroc(epoch)","init_pct: 1 - valid_auroc(epoch)__MIN","init_pct: 1 - valid_auroc(epoch)__MAX","init_pct: 0.5 - train_auroc(epoch)","init_pct: 0.5 - train_auroc(epoch)__MIN","init_pct: 0.5 - train_auroc(epoch)__MAX","init_pct: 0.5 - valid_auroc(epoch)","init_pct: 0.5 - valid_auroc(epoch)__MIN","init_pct: 0.5 - valid_auroc(epoch)__MAX","init_pct: 0.2 - train_auroc(epoch)","init_pct: 0.2 - train_auroc(epoch)__MIN","init_pct: 0.2 - train_auroc(epoch)__MAX","init_pct: 0.2 - valid_auroc(epoch)","init_pct: 0.2 - valid_auroc(epoch)__MIN","init_pct: 0.2 - valid_auroc(epoch)__MAX","init_pct: 0.1 - train_auroc(epoch)","init_pct: 0.1 - train_auroc(epoch)__MIN","init_pct: 0.1 - train_auroc(epoch)__MAX","init_pct: 0.1 - valid_auroc(epoch)","init_pct: 0.1 - valid_auroc(epoch)__MIN","init_pct: 0.1 - valid_auroc(epoch)__MAX","init_pct: 0.05 - train_auroc(epoch)","init_pct: 0.05 - train_auroc(epoch)__MIN","init_pct: 0.05 - train_auroc(epoch)__MAX","init_pct: 0.05 - valid_auroc(epoch)","init_pct: 0.05 - valid_auroc(epoch)__MIN","init_pct: 0.05 - valid_auroc(epoch)__MAX","init_pct: 0.01 - train_auroc(epoch)","init_pct: 0.01 - train_auroc(epoch)__MIN","init_pct: 0.01 - train_auroc(epoch)__MAX","init_pct: 0.01 - valid_auroc(epoch)","init_pct: 0.01 - valid_auroc(epoch)__MIN","init_pct: 0.01 - valid_auroc(epoch)__MAX"
"10","0.9900518127764263","0.989163035442787","0.9909405901100655","0.9084317551366663","0.9083124309185976","0.908551079354735","0.987167379159945","0.9848614014787135","0.9894733568411765","0.8939750461619479","0.89198039674428","0.8959696955796158","0.9805123287113023","0.9788477944159603","0.9821768630066444","0.8527442780963013","0.8435953172763296","0.8618932389162728","0.9550270941793505","0.9517263264232242","0.9583278619354768","0.8021998837605384","0.7969710694691606","0.8074286980519161","0.8589128081043147","0.8504224184100879","0.8674031977985414","0.7115891843190796","0.7097546381180662","0.713423730520093","0.6382277113793924","0.6160081373447259","0.6604472854140587","0.5530459984269792","0.5258632958532504","0.580228701000708"
"11","0.9931436570480745","0.9921494707838834","0.9941378433122657","0.9074037874348004","0.9043688227957336","0.9104387520738672","0.9910541190736883","0.9880744145477215","0.9940338235996551","0.8905890015376646","0.8894674302241511","0.8917105728511782","0.9868227429650489","0.9844180585768921","0.9892274273532057","0.8531806918638616","0.8493117602427777","0.8570496234849454","0.9704260044951368","0.970253021454362","0.9705989875359117","0.8044269868720979","0.8032558573567502","0.8055981163874457","0.8876853186016225","0.8774935240027362","0.8978771132005088","0.7262430687161359","0.7189513888554427","0.733534748576829","0.68640002331896","0.6838178970563482","0.6889821495815717","0.5581632209330286","0.5285806916170904","0.5877457502489668"
"12","0.9952940564297689","0.9938966503774534","0.9966914624820843","0.9042813763497084","0.9023950343684098","0.9061677183310071","0.9934856636282653","0.9914289613624471","0.9955423658940835","0.8864833718020131","0.8856940256996811","0.8872727179043451","0.9906560087195717","0.9887160181214427","0.9925959993177008","0.849807865966381","0.8480275186567625","0.8515882132759994","0.9783311980683863","0.9756711154195604","0.9809912807172122","0.7998346326091916","0.7968510019575473","0.8028182632608359","0.9115575395756323","0.9035497113027282","0.9195653678485365","0.7227913548721567","0.7207354152723383","0.7248472944719753","0.7022056707350517","0.6533571991335613","0.751054142336542","0.5601378836315509","0.5285489687764107","0.5917267984866911"
"13","0.9956442386788098","0.993689315576069","0.9975991617815506","0.9028560659991791","0.9014033746688699","0.9043087573294882","0.9948372872966489","0.9935860969895307","0.9960884776037671","0.8829944367254796","0.8804612798114206","0.8855275936395385","0.9921537835396974","0.9918581496457523","0.9924494174336426","0.8527030337951559","0.850679188290601","0.8547268792997108","0.9851522342474662","0.9836289135402746","0.9866755549546579","0.81417509467432","0.8064874351713045","0.8218627541773357","0.9280360256073055","0.9259925979630864","0.9300794532515245","0.7371506710413234","0.7344652329803356","0.739836109102311","0.7568016255295813","0.7235271668173189","0.7900760842418437","0.5614498941336983","0.5285990466890769","0.5943007415783196"
"14","0.9970078005709577","0.9959777953664529","0.9980378057754625","0.9012675192587102","0.8984923488041111","0.9040426897133093","0.9962745373555391","0.9953404817844129","0.9972085929266652","0.8869209097426809","0.8821391862230983","0.8917026332622636","0.9945610844435182","0.9941639078028692","0.9949582610841672","0.8522696727998256","0.8486453608748111","0.8558939847248399","0.9910442784956708","0.9908075312607699","0.9912810257305716","0.8117641634830997","0.8091392959309957","0.8143890310352035","0.9500871402137439","0.944544845814312","0.9556294346131756","0.7452018053558234","0.7410766113794652","0.7493269993321814","0.7697895641054051","0.7350753161864004","0.8045038120244099","0.5634785042258744","0.5300083942768844","0.5969486141748644"
"15","0.9975800759911148","0.996828698025288","0.9983314539569416","0.8994030205413195","0.8979219905534371","0.9008840505292017","0.9976839104166014","0.9969561352567128","0.9984116855764901","0.8878916961091952","0.8854891940701055","0.8902941981482849","0.9967818001995241","0.9957524433248762","0.9978111570741719","0.854584098830199","0.8534480230148863","0.8557201746455118","0.9936314483839548","0.9923313682878665","0.994931528480043","0.8058583048606023","0.8003980821111368","0.8113185276100677","0.9610737729680311","0.9577671721046234","0.9643803738314388","0.7481825465021806","0.7478092902380665","0.7485558027662947","0.7974508450729978","0.758756107795417","0.8361455823505785","0.5676512888092338","0.5326827642738506","0.6026198133446169"
"16","0.9980015921987275","0.9975461723543217","0.9984570120431332","0.9031675954562041","0.9029842575731696","0.9033509333392385","0.9981033748914581","0.9972363157148597","0.9989704340680565","0.8870007490432581","0.8868644827359145","0.8871370153506016","0.998398682334617","0.9979734111700659","0.9988239534991682","0.853471658373812","0.8502379375510158","0.856705379196608","0.9930622102929922","0.9896172109472232","0.9965072096387614","0.8049337840234789","0.8008584135387297","0.8090091545082282","0.9638258221579259","0.9604109264961589","0.967240717819693","0.7511325863280982","0.749378732409031","0.7528864402471654","0.8138221554791929","0.7861402089795545","0.8415041019788312","0.5719469292530643","0.5355025164924444","0.6083913420136844"
"17","0.9987039607023891","0.9982126166785559","0.9991953047262222","0.9015643797242185","0.8993027821158734","0.9038259773325635","0.9985516562810497","0.9979995234747969","0.9991037890873024","0.8866154719775092","0.8857554389066494","0.887475505048369","0.998430579215704","0.9982333958340708","0.9986277625973371","0.8599377140548977","0.8527668723438179","0.8671085557659776","0.9959572115934807","0.9953128851162069","0.9966015380707547","0.8061049490550147","0.804812923749421","0.8073969743606084","0.9719154720980414","0.9715605259192331","0.9722704182768497","0.7389538684545418","0.7357018435492764","0.7422058933598074","0.8303256559362884","0.8059937599800707","0.8546575518925059","0.5766923880046586","0.5422004818210922","0.6111842941882252"
"18","0.9989311440547284","0.9984087811522616","0.9994535069571951","0.8997231721651029","0.8940548654273418","0.905391478902864","0.9989131850221908","0.9984893085782934","0.9993370614660883","0.8859336225269918","0.8841164991714154","0.8877507458825681","0.998386503734723","0.9981332671875703","0.9986397402818757","0.8545632106948005","0.8469746692558716","0.8621517521337293","0.9974262829279603","0.9968423739930774","0.9980101918628433","0.8141404591871766","0.8130222776763608","0.8152586406979925","0.9843882601184245","0.9803772053066856","0.9883993149301634","0.7608308652537124","0.7555108408989791","0.7661508896084457","0.8600964114398075","0.8428795333015769","0.8773132895780381","0.582621331411469","0.553262803390322","0.6119798594326161"
"19","0.999113128603999","0.9987014605725134","0.9995247966354847","0.9011137095771347","0.9006913782382312","0.9015360409160382","0.9992426936228938","0.9987479481940714","0.9997374390517161","0.8824276196314325","0.879532217998772","0.8853230212640928","0.9988389157485638","0.9988136551899388","0.9988641763071886","0.8560704569910227","0.850265501113176","0.8618754128688693","0.9977524105166795","0.9962731507251434","0.9992316703082155","0.8121064343198283","0.8116037775005739","0.8126090911390826","0.9902616620505181","0.9877750720212534","0.9927482520797829","0.7575594729665904","0.7534724471453047","0.7616464987878762","0.8725219995062968","0.8437559107093423","0.9012880883032514","0.5865907625220834","0.5585332261018043","0.6146482989423624"
"20","0.9992791311669675","0.9988886785656161","0.9996695837683189","0.901806747140965","0.9007328553741525","0.9028806389077774","0.9994108300562417","0.9990125442552836","0.9998091158571998","0.8845582832567283","0.8828057504689211","0.8863108160445353","0.9992570281208257","0.9990426627421423","0.9994713934995091","0.8493508358910222","0.8441756653060469","0.8545260064759974","0.9976283965699853","0.9960539182584833","0.9992028748814873","0.8187141598491723","0.815673971298045","0.8217543484002995","0.9938635356950096","0.9911827802277111","0.9965442911623081","0.762325451224553","0.7535310558300452","0.7711198466190606","0.8870850164155313","0.8744597031854832","0.8997103296455795","0.5867009662460385","0.5557321293975944","0.6176698030944825"
"21","0.9994615350653182","0.9990657875064635","0.9998572826241731","0.9008856235336757","0.9003166344199808","0.9014546126473707","0.9994558984966697","0.9990074096572353","0.999904387336104","0.8837763148773602","0.8789580734256425","0.8885945563290779","0.9995176303540034","0.9992308028043161","0.9998044579036908","0.8552442004427789","0.8478712037861689","0.8626171970993889","0.999279540877976","0.9988118747770875","0.9997472069788645","0.8106841212155962","0.8102346124317844","0.811133629999408","0.9960238108205424","0.9935036583277657","0.9985439633133192","0.761148030002402","0.7554487155857932","0.7668473444190108","0.9077882191760607","0.8881607441314658","0.9274156942206555","0.5946592167403661","0.5700325722647804","0.6192858612159517"
"22","0.9995185739677204","0.9991700648577105","0.9998670830777302","0.90257024916485","0.900530331980662","0.904610166349038","0.9996337290422307","0.9993346703057685","0.9999327877786929","0.8851073012380463","0.8808386687207413","0.8893759337553512","0.999660057905593","0.9993772976569999","0.9999428181541861","0.8561904861752017","0.8469718965378057","0.8654090758125976","0.9991570580129014","0.9990760155814166","0.9992381004443863","0.8107202961190727","0.8079024454520751","0.8135381467860704","0.9965224476409842","0.9935086659637675","0.9995362293182007","0.7619466752703332","0.7568365187513661","0.7670568317893002","0.9177284011728788","0.9044430141532858","0.9310137881924718","0.5976762653245813","0.5742685800523597","0.621083950596803"
"23","0.9996638472859276","0.9994534606271964","0.9998742339446588","0.9010630100556125","0.9008113814455503","0.9013146386656747","0.9996985677053805","0.999414459179258","0.9999826762315029","0.8865052370564879","0.8847188578500759","0.8882916162628999","0.999806872901723","0.9996222178159501","0.9999915279874959","0.8544249436144018","0.8409544130623128","0.8678954741664908","0.9987573671038119","0.9984070642783851","0.9991076699292386","0.8043509171892476","0.7950985269494382","0.8136033074290571","0.9978558136268895","0.9959877662520197","0.9997238610017593","0.7603768754521228","0.760346635908378","0.7604071149958677","0.9365067775310549","0.9188478837561701","0.9541656713059399","0.6071183638880142","0.589487779222534","0.6247489485534943"
"24","0.9996899447388194","0.9994377297906861","0.9999421596869528","0.9012743498916734","0.8955743489859255","0.9069743507974214","0.9996931381783403","0.9994537735762795","0.999932502780401","0.8821217895384552","0.8796827567369437","0.8845608223399667","0.9997486883540341","0.9994993247256456","0.9999980519824225","0.8547674759544208","0.845323229907124","0.8642117220017177","0.9970537418036411","0.9957646154328117","0.9983428681744705","0.8189757138195559","0.8183598163150253","0.8195916113240865","0.9969493108261891","0.9941271101267127","0.9997715115256655","0.7683766346111207","0.7681753746171607","0.7685778946050809","0.9499913461810048","0.9297412027187062","0.9702414896433034","0.6093356377172034","0.5928134899330039","0.6258577855014029"
"25","0.9997345673224209","0.9995639306647828","0.9999052039800592","0.903731390308454","0.8986757727761873","0.9087870078407206","0.9998019347576979","0.9996239040086796","0.9999799655067161","0.8817290320452392","0.8796066133924264","0.883851450698052","0.9998687189093941","0.9997392329479379","0.9999982048708503","0.8566357152010564","0.8475046957911457","0.865766734610967","0.9989149491066399","0.9983643299874362","0.9994655682258436","0.8131309507085476","0.8127149793875664","0.8135469220295287","0.9984416532664484","0.9969674764394368","0.99991583009346","0.7608575601825251","0.7566034021231842","0.765111718241866","0.9535585403028243","0.9345421030299684","0.9725749775756801","0.6185199085479951","0.6093096612642476","0.6277301558317426"
"26","0.9997550166845676","0.9995979215611263","0.9999121118080089","0.9025801224365502","0.8976409645792777","0.9075192802938227","0.999780760321364","0.9995811443126813","0.9999803763300467","0.8851858672363324","0.8843029714036931","0.8860687630689718","0.9998614495068576","0.9997276820318302","0.9999952169818851","0.8527345440389194","0.8390766261198092","0.8663924619580295","0.9997640146116085","0.9996544086500064","0.9998736205732105","0.8165681161632931","0.8157143282612406","0.8174219040653455","0.9993360644654243","0.9986882955204139","0.9999838334104347","0.7684351826294775","0.7654908933919283","0.7713794718670268","0.9647750072585782","0.9515658181120609","0.9779841964050956","0.6190677839608355","0.6064891218421828","0.6316464460794882"
"27","0.9997278851698361","0.9995408178429802","0.9999149524966922","0.9034346572241541","0.8978809219724945","0.9089883924758136","0.9997687621778945","0.9995498840076339","0.999987640348155","0.8863370505271214","0.8851898016630594","0.8874842993911835","0.9999072717078125","0.9998145820073064","0.9999999614083185","0.8568436097072014","0.8476157381937192","0.8660714812206836","0.9997305732048827","0.9996302688482102","0.9998308775615551","0.8201085905522838","0.8190267532302067","0.821190427874361","0.9997781405106577","0.9996547751342911","0.9999015058870243","0.7702383714722033","0.7674226980448943","0.7730540448995123","0.9712444650376264","0.9536813987113925","0.9888075313638603","0.6276527762453981","0.6225789141553212","0.6327266383354749"
"28","0.9997592105561635","0.9996555248647186","0.9998628962476084","0.9008094559246802","0.8977851400997321","0.9038337717496284","0.9998485078522663","0.9997031004628907","0.9999939152416419","0.8826535036782617","0.8819998659084661","0.8833071414480571","0.9999103016699835","0.999820603339967","1","0.8532228928095917","0.8426283371205039","0.8638174484986796","0.9999576119243863","0.9999460581884589","0.9999691656603136","0.8172512301348487","0.8163341050125935","0.8181683552571037","0.9999109762946949","0.9998332083821974","0.9999887442071925","0.7696042930268798","0.7684883941013357","0.7707201919524239","0.9687832419939963","0.9539355197149365","0.9836309642730563","0.626328128294124","0.6166290195126786","0.6360272370755693"
"29","0.999756133501849","0.999647496732813","0.9998647702708849","0.9018375784301083","0.8980324810073274","0.9056426758528892","0.9997977447229037","0.9996580227151503","0.9999374667306572","0.8866703969224474","0.8860894396341982","0.8872513542106968","0.999885626850433","0.9997713675323139","0.9999998861685521","0.8546923040162853","0.8444817900314932","0.8649028180010773","0.9998865368271412","0.9998261193489548","0.9999469543053277","0.8180167834350414","0.8155998635864932","0.8204337032835897","0.9999394433701906","0.9999044551171418","0.9999744316232394","0.7652461026215943","0.7585325299401903","0.7719596753029984","0.9812846309302217","0.9659425603561527","0.9966267015042908","0.6221999407867285","0.6052661231124002","0.6391337584610567"
"30","0.9997737060325065","0.9996987546417317","0.9998486574232812","0.9023524997852491","0.9005997512969953","0.9041052482735029","0.9999048305890106","0.9998204081683663","0.9999892530096548","0.882898600575557","0.8820941497864044","0.8837030513647095","0.9999097040039773","0.9998194080079544","1","0.8570650272516313","0.8501561436078936","0.8639739108953689","0.9999426761394887","0.9999088280397058","0.9999765242392717","0.8147393131343748","0.8139302665941633","0.8155483596745863","0.9999676495874548","0.9999594722188071","0.9999758269561023","0.7701233111987624","0.7664128425796332","0.7738337798178917","0.9861693555926141","0.9740559410317111","0.9982827701535172","0.6295086185518002","0.6181300873600118","0.6408871497435885"
"31","0.9997818327330668","0.9997449849840008","0.9998186804821326","0.8999179121750922","0.8952007400440101","0.9046350843061743","0.9998948635269365","0.9998260500289033","0.9999636770249695","0.8819819575851326","0.8805154110946217","0.8834485040756436","0.999952548332727","0.999905096665454","1","0.8588026955267115","0.8520374149718902","0.8655679760815328","0.9999818215023684","0.9999732658562048","0.999990377148532","0.8174153089937287","0.8155878960661195","0.819242721921338","0.9999881939962398","0.9999881611874687","0.9999882268050109","0.7663635539993496","0.7605173690938125","0.7722097389048869","0.9911800928589117","0.9832017488294126","0.9991584368884109","0.6306610081447352","0.6187100539821672","0.6426119623073033"
"32","0.9997518211538398","0.9997362621863667","0.9997673801213128","0.9001920092507999","0.8956371531009278","0.904746865400672","0.9999044583676896","0.9998436919978119","0.9999652247375673","0.8832844906288909","0.8814285652736625","0.8851404159841193","0.99993221045682","0.9998714297489251","0.9999929911647151","0.8576866700185051","0.8526469725464811","0.8627263674905291","0.999987884887045","0.9999851750364145","0.9999905947376756","0.8178589133074167","0.8139144403332798","0.8218033862815536","0.9999620487443268","0.9999273951196356","0.999996702369018","0.7687811402963233","0.7630478676072371","0.7745144129854095","0.993971798022155","0.9889271016575379","0.999016494386772","0.6330592716765027","0.6202322891992975","0.6458862541537077"
"33","0.9998307278152938","0.9997557184312659","0.9999057371993217","0.8999911025355455","0.8972991119512604","0.9026830931198305","0.99988804391446","0.9998777627867694","0.9998983250421506","0.8838286574172372","0.8830221990290549","0.8846351158054193","0.9998394042682162","0.9996788085364322","1","0.858696074729119","0.8533554150617876","0.8640367343964505","0.9999990377050711","0.9999980754101422","1","0.8147275871991378","0.8072859311347623","0.8221692432635134","0.9999353787614622","0.9998715107845474","0.9999992467383771","0.7665333856516903","0.7635006830226025","0.7695660882807779","0.9962925540414966","0.9927205809082152","0.9998645271747781","0.6306230208700578","0.6129378288961551","0.6483082128439605"
"34","0.9997926457660632","0.999714742782354","0.9998705487497724","0.9015981757983466","0.8955187127639873","0.9076776388327058","0.9998837507749465","0.9998630063287465","0.9999044952211467","0.8857890905046881","0.8834737767525284","0.8881044042568479","0.9999521117455583","0.9999042234911167","1","0.8570583146468248","0.852491714547463","0.8616249147461866","0.999987639598438","0.9999756969120613","0.9999995822848146","0.8175476530639338","0.8127152883443468","0.8223800177835209","0.9999816057485851","0.9999718843293838","0.9999913271677864","0.7714199411363853","0.7698975052053324","0.7729423770674383","0.996302368025558","0.9926047360511162","1","0.6311881470311599","0.6112324022650754","0.6511438917972444"
"35","0.9998410962628238","0.9997690584022821","0.9999131341233655","0.8998375105356466","0.8971883059957179","0.9024867150755754","0.9998979219290333","0.9998435861190879","0.9999522577389787","0.8854039060386734","0.8841337826676914","0.8866740294096552","0.9998129103310343","0.9996762744339588","0.9999495462281098","0.8569908736749019","0.8540013658327252","0.8599803815170786","0.9999928819669475","0.9999859481639497","0.9999998157699453","0.8159616173681472","0.8114489373113386","0.8204742974249558","0.9999637178712224","0.9999274357424449","1","0.766866243103381","0.7623381783298382","0.771394307876924","0.9976946367704491","0.9953892735408983","1","0.6339485076783948","0.6163032756476612","0.6515937397091284"
"36","0.9998535380959497","0.9997993033658957","0.9999077728260035","0.9012601902890752","0.8974382422656985","0.905082138312452","0.9998916403042357","0.9998401565291074","0.9999431240793641","0.8834142225034918","0.8777866341319543","0.8890418108750292","0.9998545922096427","0.9997094620093877","0.9999997224098977","0.85704646577248","0.8505459357616706","0.8635469957832894","0.9999959825263462","0.9999921985378232","0.9999997665148692","0.8172693158963001","0.8130510068804356","0.8214876249121646","0.9999898076520111","0.999979615304022","1","0.7710355920627192","0.7686254327934007","0.7734457513320376","0.9986796768315711","0.9973593536631423","1","0.6394820405199361","0.6277606848482379","0.6512033961916343"
