"Step","init_pct: 1 - train_auroc(epoch)","init_pct: 1 - train_auroc(epoch)__MIN","init_pct: 1 - train_auroc(epoch)__MAX","init_pct: 1 - valid_auroc(epoch)","init_pct: 1 - valid_auroc(epoch)__MIN","init_pct: 1 - valid_auroc(epoch)__MAX","init_pct: 0.5 - train_auroc(epoch)","init_pct: 0.5 - train_auroc(epoch)__MIN","init_pct: 0.5 - train_auroc(epoch)__MAX","init_pct: 0.5 - valid_auroc(epoch)","init_pct: 0.5 - valid_auroc(epoch)__MIN","init_pct: 0.5 - valid_auroc(epoch)__MAX","init_pct: 0.2 - train_auroc(epoch)","init_pct: 0.2 - train_auroc(epoch)__MIN","init_pct: 0.2 - train_auroc(epoch)__MAX","init_pct: 0.2 - valid_auroc(epoch)","init_pct: 0.2 - valid_auroc(epoch)__MIN","init_pct: 0.2 - valid_auroc(epoch)__MAX","init_pct: 0.1 - train_auroc(epoch)","init_pct: 0.1 - train_auroc(epoch)__MIN","init_pct: 0.1 - train_auroc(epoch)__MAX","init_pct: 0.1 - valid_auroc(epoch)","init_pct: 0.1 - valid_auroc(epoch)__MIN","init_pct: 0.1 - valid_auroc(epoch)__MAX","init_pct: 0.05 - train_auroc(epoch)","init_pct: 0.05 - train_auroc(epoch)__MIN","init_pct: 0.05 - train_auroc(epoch)__MAX","init_pct: 0.05 - valid_auroc(epoch)","init_pct: 0.05 - valid_auroc(epoch)__MIN","init_pct: 0.05 - valid_auroc(epoch)__MAX","init_pct: 0.01 - train_auroc(epoch)","init_pct: 0.01 - train_auroc(epoch)__MIN","init_pct: 0.01 - train_auroc(epoch)__MAX","init_pct: 0.01 - valid_auroc(epoch)","init_pct: 0.01 - valid_auroc(epoch)__MIN","init_pct: 0.01 - valid_auroc(epoch)__MAX"
"10","0.499596299983093","0.499596299983093","0.499596299983093","0.6766355406468311","0.6766355406468311","0.6766355406468311","0.4984027303122698","0.4984027303122698","0.4984027303122698","0.6003358534108825","0.6003358534108825","0.6003358534108825","0.5070736466129024","0.5070736466129024","0.5070736466129024","0.539830330690624","0.539830330690624","0.539830330690624","0.5015611943480912","0.5015611943480912","0.5015611943480912","0.5119307868971494","0.5119307868971494","0.5119307868971494","0.5104250829022172","0.5104250829022172","0.5104250829022172","0.48596305594935546","0.48596305594935546","0.48596305594935546","0.5071535335534753","0.5071535335534753","0.5071535335534753","0.4744377347309376","0.4744377347309376","0.4744377347309376"
"11","0.5022747245993747","0.5022747245993747","0.5022747245993747","0.6915703241171604","0.6915703241171604","0.6915703241171604","0.5014778397598664","0.5014778397598664","0.5014778397598664","0.6074142617123429","0.6074142617123429","0.6074142617123429","0.5032193584506685","0.5032193584506685","0.5032193584506685","0.5434133678250129","0.5434133678250129","0.5434133678250129","0.501363269243244","0.501363269243244","0.501363269243244","0.5156323552466352","0.5156323552466352","0.5156323552466352","0.5113354172437933","0.5113354172437933","0.5113354172437933","0.488621977867715","0.488621977867715","0.488621977867715","0.48274892317427404","0.48274892317427404","0.48274892317427404","0.47460024320284994","0.47460024320284994","0.47460024320284994"
"12","0.5019866053793031","0.5019866053793031","0.5019866053793031","0.7056963988784895","0.7056963988784895","0.7056963988784895","0.49531096955254306","0.49531096955254306","0.49531096955254306","0.6140745600882681","0.6140745600882681","0.6140745600882681","0.49671280053069605","0.49671280053069605","0.49671280053069605","0.5468132075898411","0.5468132075898411","0.5468132075898411","0.505843551997141","0.505843551997141","0.505843551997141","0.5188208571039905","0.5188208571039905","0.5188208571039905","0.4995828282676647","0.4995828282676647","0.4995828282676647","0.4912904963219864","0.4912904963219864","0.4912904963219864","0.5106724088087873","0.5106724088087873","0.5106724088087873","0.4748238060701538","0.4748238060701538","0.4748238060701538"
"13","0.4992185438330567","0.4992185438330567","0.4992185438330567","0.7198192869203369","0.7198192869203369","0.7198192869203369","0.49860159150119227","0.49860159150119227","0.49860159150119227","0.6217592350670778","0.6217592350670778","0.6217592350670778","0.4974516765159016","0.4974516765159016","0.4974516765159016","0.5500652312135603","0.5500652312135603","0.5500652312135603","0.493537751121921","0.493537751121921","0.493537751121921","0.521742095707464","0.521742095707464","0.521742095707464","0.49501687553209334","0.49501687553209334","0.49501687553209334","0.49395784089446043","0.49395784089446043","0.49395784089446043","0.5584041587631418","0.5584041587631418","0.5584041587631418","0.4750197873493566","0.4750197873493566","0.4750197873493566"
"14","0.5038793592423655","0.5038793592423655","0.5038793592423655","0.7329267430867222","0.7329267430867222","0.7329267430867222","0.5052232041955012","0.5052232041955012","0.5052232041955012","0.6282011507053807","0.6282011507053807","0.6282011507053807","0.4961707316644845","0.4961707316644845","0.4961707316644845","0.5531817326767591","0.5531817326767591","0.5531817326767591","0.5039793624499822","0.5039793624499822","0.5039793624499822","0.5247313768928804","0.5247313768928804","0.5247313768928804","0.48937799078696104","0.48937799078696104","0.48937799078696104","0.4966809386842224","0.4966809386842224","0.4966809386842224","0.530034037559508","0.530034037559508","0.530034037559508","0.47527291495956736","0.47527291495956736","0.47527291495956736"
"15","0.4986144345148798","0.4986144345148798","0.4986144345148798","0.7453042936681572","0.7453042936681572","0.7453042936681572","0.5024305113356885","0.5024305113356885","0.5024305113356885","0.6345686502422299","0.6345686502422299","0.6345686502422299","0.5072415330319208","0.5072415330319208","0.5072415330319208","0.5564902787772927","0.5564902787772927","0.5564902787772927","0.5002980267045388","0.5002980267045388","0.5002980267045388","0.5274303992308017","0.5274303992308017","0.5274303992308017","0.5071849933747554","0.5071849933747554","0.5071849933747554","0.49939453032739284","0.49939453032739284","0.49939453032739284","0.4607036422496556","0.4607036422496556","0.4607036422496556","0.4753769442309707","0.4753769442309707","0.4753769442309707"
"16","0.4964936693839144","0.4964936693839144","0.4964936693839144","0.7582577878134086","0.7582577878134086","0.7582577878134086","0.5013202564339018","0.5013202564339018","0.5013202564339018","0.641630750324475","0.641630750324475","0.641630750324475","0.4994765703695993","0.4994765703695993","0.4994765703695993","0.5600257278702757","0.5600257278702757","0.5600257278702757","0.49292621130704983","0.49292621130704983","0.49292621130704983","0.530029132935067","0.530029132935067","0.530029132935067","0.5041518210059422","0.5041518210059422","0.5041518210059422","0.5019482939197862","0.5019482939197862","0.5019482939197862","0.48823894675327856","0.48823894675327856","0.48823894675327856","0.475570996316028","0.475570996316028","0.475570996316028"
"17","0.49861015220880706","0.49861015220880706","0.49861015220880706","0.7683721007001307","0.7683721007001307","0.7683721007001307","0.49351376298635746","0.49351376298635746","0.49351376298635746","0.6480653349965959","0.6480653349965959","0.6480653349965959","0.5114467707143959","0.5114467707143959","0.5114467707143959","0.5632508608695874","0.5632508608695874","0.5632508608695874","0.49958340343967117","0.49958340343967117","0.49958340343967117","0.5325004971882142","0.5325004971882142","0.5325004971882142","0.4857298261454039","0.4857298261454039","0.4857298261454039","0.5042003833915382","0.5042003833915382","0.5042003833915382","0.5166999943719727","0.5166999943719727","0.5166999943719727","0.4756685942628607","0.4756685942628607","0.4756685942628607"
"18","0.5012665044344612","0.5012665044344612","0.5012665044344612","0.778697461765205","0.778697461765205","0.778697461765205","0.4976114438659736","0.4976114438659736","0.4976114438659736","0.6548423991807334","0.6548423991807334","0.6548423991807334","0.49644906309366016","0.49644906309366016","0.49644906309366016","0.5665193709766975","0.5665193709766975","0.5665193709766975","0.5017424858617602","0.5017424858617602","0.5017424858617602","0.5348958997056046","0.5348958997056046","0.5348958997056046","0.496400177629299","0.496400177629299","0.496400177629299","0.5062369878488192","0.5062369878488192","0.5062369878488192","0.49827905107077836","0.49827905107077836","0.49827905107077836","0.4759000801965405","0.4759000801965405","0.4759000801965405"
"19","0.5020731120462452","0.5020731120462452","0.5020731120462452","0.7867784400709557","0.7867784400709557","0.7867784400709557","0.49893499158955773","0.49893499158955773","0.49893499158955773","0.6617587447896272","0.6617587447896272","0.6617587447896272","0.5115468341840761","0.5115468341840761","0.5115468341840761","0.5691694890421383","0.5691694890421383","0.5691694890421383","0.49246003620566703","0.49246003620566703","0.49246003620566703","0.5368888003384823","0.5368888003384823","0.5368888003384823","0.5045154514552657","0.5045154514552657","0.5045154514552657","0.5081021551731727","0.5081021551731727","0.5081021551731727","0.5093194905194339","0.5093194905194339","0.5093194905194339","0.4760796141568037","0.4760796141568037","0.4760796141568037"
"20","0.5005004673254775","0.5005004673254775","0.5005004673254775","0.7952823660623037","0.7952823660623037","0.7952823660623037","0.5000353919271364","0.5000353919271364","0.5000353919271364","0.6689069505699666","0.6689069505699666","0.6689069505699666","0.5030098188151325","0.5030098188151325","0.5030098188151325","0.5725405047538257","0.5725405047538257","0.5725405047538257","0.493969507714552","0.493969507714552","0.493969507714552","0.5388887688987775","0.5388887688987775","0.5388887688987775","0.5028582433031811","0.5028582433031811","0.5028582433031811","0.5098862309371447","0.5098862309371447","0.5098862309371447","0.489454248117905","0.489454248117905","0.489454248117905","0.47628491603517564","0.47628491603517564","0.47628491603517564"
"21","0.4987889752005284","0.4987889752005284","0.4987889752005284","0.8014217534238869","0.8014217534238869","0.8014217534238869","0.49906128792238474","0.49906128792238474","0.49906128792238474","0.6765851456992923","0.6765851456992923","0.6765851456992923","0.4949636534442287","0.4949636534442287","0.4949636534442287","0.5751298012977037","0.5751298012977037","0.5751298012977037","0.5084761758537061","0.5084761758537061","0.5084761758537061","0.541105438000674","0.541105438000674","0.541105438000674","0.5230095477005918","0.5230095477005918","0.5230095477005918","0.51167318312402","0.51167318312402","0.51167318312402","0.5207569938278811","0.5207569938278811","0.5207569938278811","0.4765157600241296","0.4765157600241296","0.4765157600241296"
"22","0.5037606182213478","0.5037606182213478","0.5037606182213478","0.8075646034505909","0.8075646034505909","0.8075646034505909","0.5001902189732517","0.5001902189732517","0.5001902189732517","0.683763210341402","0.683763210341402","0.683763210341402","0.5013917093469016","0.5013917093469016","0.5013917093469016","0.5782201625933473","0.5782201625933473","0.5782201625933473","0.5085710448492028","0.5085710448492028","0.5085710448492028","0.5428318227526492","0.5428318227526492","0.5428318227526492","0.4928189073569184","0.4928189073569184","0.4928189073569184","0.5135553469934825","0.5135553469934825","0.5135553469934825","0.5034849984545772","0.5034849984545772","0.5034849984545772","0.4768073714325783","0.4768073714325783","0.4768073714325783"
"23","0.4971941701369849","0.4971941701369849","0.4971941701369849","0.8124223926953796","0.8124223926953796","0.8124223926953796","0.49775773637992266","0.49775773637992266","0.49775773637992266","0.6893869109285752","0.6893869109285752","0.6893869109285752","0.4972030425428799","0.4972030425428799","0.4972030425428799","0.5812261998705135","0.5812261998705135","0.5812261998705135","0.49069956864174086","0.49069956864174086","0.49069956864174086","0.5445550401611301","0.5445550401611301","0.5445550401611301","0.4847316611452411","0.4847316611452411","0.4847316611452411","0.5152266909753508","0.5152266909753508","0.5152266909753508","0.533432380646839","0.533432380646839","0.533432380646839","0.47711047173381527","0.47711047173381527","0.47711047173381527"
"24","0.49433769235276936","0.49433769235276936","0.49433769235276936","0.8181661902024754","0.8181661902024754","0.8181661902024754","0.49919781337715263","0.49919781337715263","0.49919781337715263","0.6957324293083946","0.6957324293083946","0.6957324293083946","0.5000932022968573","0.5000932022968573","0.5000932022968573","0.5842424768921444","0.5842424768921444","0.5842424768921444","0.49859982062068275","0.49859982062068275","0.49859982062068275","0.5461292366630905","0.5461292366630905","0.5461292366630905","0.5016480383484389","0.5016480383484389","0.5016480383484389","0.5168442058720129","0.5168442058720129","0.5168442058720129","0.5021411534469092","0.5021411534469092","0.5021411534469092","0.47732047730869304","0.47732047730869304","0.47732047730869304"
"25","0.5000634536519991","0.5000634536519991","0.5000634536519991","0.8214645026358056","0.8214645026358056","0.8214645026358056","0.5015678486868915","0.5015678486868915","0.5015678486868915","0.7021110205438538","0.7021110205438538","0.7021110205438538","0.49199044936365954","0.49199044936365954","0.49199044936365954","0.5868567855217816","0.5868567855217816","0.5868567855217816","0.4936295886479533","0.4936295886479533","0.4936295886479533","0.5478037304321292","0.5478037304321292","0.5478037304321292","0.5075545852751064","0.5075545852751064","0.5075545852751064","0.5181756025981564","0.5181756025981564","0.5181756025981564","0.44103364144213336","0.44103364144213336","0.44103364144213336","0.47768345652085853","0.47768345652085853","0.47768345652085853"
"26","0.49671775772517285","0.49671775772517285","0.49671775772517285","0.813307056485756","0.813307056485756","0.813307056485756","0.49809354814559487","0.49809354814559487","0.49809354814559487","0.7090063503039206","0.7090063503039206","0.7090063503039206","0.5000708285709194","0.5000708285709194","0.5000708285709194","0.5897874692659976","0.5897874692659976","0.5897874692659976","0.49347813505767674","0.49347813505767674","0.49347813505767674","0.5492840501484213","0.5492840501484213","0.5492840501484213","0.48908757925155877","0.48908757925155877","0.48908757925155877","0.5195592030237158","0.5195592030237158","0.5195592030237158","0.5175843117511211","0.5175843117511211","0.5175843117511211","0.47807639734849966","0.47807639734849966","0.47807639734849966"
"27","0.5001756746077896","0.5001756746077896","0.5001756746077896","0.7559043773349524","0.7559043773349524","0.7559043773349524","0.4968416409852876","0.4968416409852876","0.4968416409852876","0.7144840546364347","0.7144840546364347","0.7144840546364347","0.5006470834655818","0.5006470834655818","0.5006470834655818","0.5926249822921889","0.5926249822921889","0.5926249822921889","0.4988614881629405","0.4988614881629405","0.4988614881629405","0.5509378796076441","0.5509378796076441","0.5509378796076441","0.4948301717986472","0.4948301717986472","0.4948301717986472","0.5208181679737002","0.5208181679737002","0.5208181679737002","0.515792625538667","0.515792625538667","0.515792625538667","0.4785058999629987","0.4785058999629987","0.4785058999629987"
"28","0.5138417328379615","0.5138417328379615","0.5138417328379615","0.7028213666617301","0.7028213666617301","0.7028213666617301","0.49827849510441524","0.49827849510441524","0.49827849510441524","0.7214836303763703","0.7214836303763703","0.7214836303763703","0.4995399595163475","0.4995399595163475","0.4995399595163475","0.5955506601509946","0.5955506601509946","0.5955506601509946","0.5031545654400426","0.5031545654400426","0.5031545654400426","0.5525940712754397","0.5525940712754397","0.5525940712754397","0.51202647371623","0.51202647371623","0.51202647371623","0.5222501939837425","0.5222501939837425","0.5222501939837425","0.5111892453860134","0.5111892453860134","0.5111892453860134","0.47893163964377755","0.47893163964377755","0.47893163964377755"
"29","0.7018097293692177","0.7018097293692177","0.7018097293692177","0.8023207440386213","0.8023207440386213","0.8023207440386213","0.5001871128145201","0.5001871128145201","0.5001871128145201","0.7271577897780787","0.7271577897780787","0.7271577897780787","0.4993696337165769","0.4993696337165769","0.4993696337165769","0.5980974218586103","0.5980974218586103","0.5980974218586103","0.5004287075903191","0.5004287075903191","0.5004287075903191","0.5540385094835986","0.5540385094835986","0.5540385094835986","0.5022593262229785","0.5022593262229785","0.5022593262229785","0.5236319617998276","0.5236319617998276","0.5236319617998276","0.476513114319068","0.476513114319068","0.476513114319068","0.4793620587928628","0.4793620587928628","0.4793620587928628"
"30","0.8027568839679935","0.8027568839679935","0.8027568839679935","0.8304023588560628","0.8304023588560628","0.8304023588560628","0.4991304533528142","0.4991304533528142","0.4991304533528142","0.7340537979471092","0.7340537979471092","0.7340537979471092","0.496865228410968","0.496865228410968","0.496865228410968","0.6005261359377644","0.6005261359377644","0.6005261359377644","0.4918233511499894","0.4918233511499894","0.4918233511499894","0.5558124488569668","0.5558124488569668","0.5558124488569668","0.49657860958320926","0.49657860958320926","0.49657860958320926","0.5248400845032807","0.5248400845032807","0.5248400845032807","0.49143858102544374","0.49143858102544374","0.49143858102544374","0.4798209297773211","0.4798209297773211","0.4798209297773211"
"31","0.8353490043882337","0.8353490043882337","0.8353490043882337","0.840387005363663","0.840387005363663","0.840387005363663","0.5007377273666556","0.5007377273666556","0.5007377273666556","0.7401340268797488","0.7401340268797488","0.7401340268797488","0.4904641210049372","0.4904641210049372","0.4904641210049372","0.6030505116604282","0.6030505116604282","0.6030505116604282","0.49420908083021464","0.49420908083021464","0.49420908083021464","0.5573456687701337","0.5573456687701337","0.5573456687701337","0.5004367644575946","0.5004367644575946","0.5004367644575946","0.5260018886975716","0.5260018886975716","0.5260018886975716","0.4979321861815198","0.4979321861815198","0.4979321861815198","0.4802617282986965","0.4802617282986965","0.4802617282986965"
"32","0.8536514112119113","0.8536514112119113","0.8536514112119113","0.8511473136530537","0.8511473136530537","0.8511473136530537","0.49566959095571345","0.49566959095571345","0.49566959095571345","0.7455266649687879","0.7455266649687879","0.7455266649687879","0.5075281088856359","0.5075281088856359","0.5075281088856359","0.6054854393137871","0.6054854393137871","0.6054854393137871","0.5129669302804697","0.5129669302804697","0.5129669302804697","0.5588675552702737","0.5588675552702737","0.5588675552702737","0.5017591584291136","0.5017591584291136","0.5017591584291136","0.5272128263179148","0.5272128263179148","0.5272128263179148","0.48830449222471817","0.48830449222471817","0.48830449222471817","0.4807631959161694","0.4807631959161694","0.4807631959161694"
"33","0.8674376257695696","0.8674376257695696","0.8674376257695696","0.8592111034432967","0.8592111034432967","0.8592111034432967","0.49668044276227064","0.49668044276227064","0.49668044276227064","0.7497927856413774","0.7497927856413774","0.7497927856413774","0.4948190722304582","0.4948190722304582","0.4948190722304582","0.6077521277789765","0.6077521277789765","0.6077521277789765","0.5094536229802314","0.5094536229802314","0.5094536229802314","0.5603390133831027","0.5603390133831027","0.5603390133831027","0.48086359989626287","0.48086359989626287","0.48086359989626287","0.5283392283717807","0.5283392283717807","0.5283392283717807","0.48679634058234494","0.48679634058234494","0.48679634058234494","0.48131376522604513","0.48131376522604513","0.48131376522604513"
"34","0.8775815295940973","0.8775815295940973","0.8775815295940973","0.8665795742299799","0.8665795742299799","0.8665795742299799","0.49768615077950457","0.49768615077950457","0.49768615077950457","0.7546477100866742","0.7546477100866742","0.7546477100866742","0.5043504314378912","0.5043504314378912","0.5043504314378912","0.6102295630012714","0.6102295630012714","0.6102295630012714","0.5133709137410057","0.5133709137410057","0.5133709137410057","0.5618893117649764","0.5618893117649764","0.5618893117649764","0.49442711505950737","0.49442711505950737","0.49442711505950737","0.5293998502770266","0.5293998502770266","0.5293998502770266","0.47791278559001066","0.47791278559001066","0.47791278559001066","0.4818802119037386","0.4818802119037386","0.4818802119037386"
"35","0.8851466930793013","0.8851466930793013","0.8851466930793013","0.8721928324936882","0.8721928324936882","0.8721928324936882","0.49979329284901314","0.49979329284901314","0.49979329284901314","0.7596400529631865","0.7596400529631865","0.7596400529631865","0.4992499120385579","0.4992499120385579","0.4992499120385579","0.612827981662319","0.612827981662319","0.612827981662319","0.5030387642407357","0.5030387642407357","0.5030387642407357","0.5633057920009223","0.5633057920009223","0.5633057920009223","0.48687782313176514","0.48687782313176514","0.48687782313176514","0.5304527520488919","0.5304527520488919","0.5304527520488919","0.523596711671796","0.523596711671796","0.523596711671796","0.4824404221370259","0.4824404221370259","0.4824404221370259"
"36","0.8937305564711854","0.8937305564711854","0.8937305564711854","0.8774308372350067","0.8774308372350067","0.8774308372350067","0.5017656075911107","0.5017656075911107","0.5017656075911107","0.7646062674121156","0.7646062674121156","0.7646062674121156","0.49841273664369096","0.49841273664369096","0.49841273664369096","0.6152138129102219","0.6152138129102219","0.6152138129102219","0.5018105515863474","0.5018105515863474","0.5018105515863474","0.56470136760789","0.56470136760789","0.56470136760789","0.5090448143632482","0.5090448143632482","0.5090448143632482","0.531445358413627","0.531445358413627","0.531445358413627","0.5495343520551953","0.5495343520551953","0.5495343520551953","0.4831351931202204","0.4831351931202204","0.4831351931202204"
