"Step","init_pct: 1 - train_acc(epoch)","init_pct: 1 - train_acc(epoch)__MIN","init_pct: 1 - train_acc(epoch)__MAX","init_pct: 1 - valid_acc(epoch)","init_pct: 1 - valid_acc(epoch)__MIN","init_pct: 1 - valid_acc(epoch)__MAX","init_pct: 0.5 - train_acc(epoch)","init_pct: 0.5 - train_acc(epoch)__MIN","init_pct: 0.5 - train_acc(epoch)__MAX","init_pct: 0.5 - valid_acc(epoch)","init_pct: 0.5 - valid_acc(epoch)__MIN","init_pct: 0.5 - valid_acc(epoch)__MAX","init_pct: 0.2 - train_acc(epoch)","init_pct: 0.2 - train_acc(epoch)__MIN","init_pct: 0.2 - train_acc(epoch)__MAX","init_pct: 0.2 - valid_acc(epoch)","init_pct: 0.2 - valid_acc(epoch)__MIN","init_pct: 0.2 - valid_acc(epoch)__MAX","init_pct: 0.1 - train_acc(epoch)","init_pct: 0.1 - train_acc(epoch)__MIN","init_pct: 0.1 - train_acc(epoch)__MAX","init_pct: 0.1 - valid_acc(epoch)","init_pct: 0.1 - valid_acc(epoch)__MIN","init_pct: 0.1 - valid_acc(epoch)__MAX","init_pct: 0.05 - train_acc(epoch)","init_pct: 0.05 - train_acc(epoch)__MIN","init_pct: 0.05 - train_acc(epoch)__MAX","init_pct: 0.05 - valid_acc(epoch)","init_pct: 0.05 - valid_acc(epoch)__MIN","init_pct: 0.05 - valid_acc(epoch)__MAX","init_pct: 0.01 - train_acc(epoch)","init_pct: 0.01 - train_acc(epoch)__MIN","init_pct: 0.01 - train_acc(epoch)__MAX","init_pct: 0.01 - valid_acc(epoch)","init_pct: 0.01 - valid_acc(epoch)__MIN","init_pct: 0.01 - valid_acc(epoch)__MAX"
"12","0.1671383291827032","0.1671383291827032","0.1671383291827032","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1637989585691646","0.1637989585691646","0.1637989585691646","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15930956423316356","0.15930956423316356","0.15930956423316356","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15619694397283532","0.15619694397283532","0.15619694397283532","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15166949632144877","0.15166949632144877","0.15166949632144877","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.07909604519774012","0.07909604519774012","0.07909604519774012","0.046357615894039736","0.046357615894039736","0.046357615894039736"
"13","0.16317636404799638","0.16317636404799638","0.16317636404799638","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16504414761150102","0.16504414761150102","0.16504414761150102","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16185625353706848","0.16185625353706848","0.16185625353706848","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15110356536502548","0.15110356536502548","0.15110356536502548","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.07909604519774012","0.07909604519774012","0.07909604519774012","0.046357615894039736","0.046357615894039736","0.046357615894039736"
"14","0.16450645234321937","0.16450645234321937","0.16450645234321937","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.17087389630971248","0.17087389630971248","0.17087389630971248","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.161431805319751","0.161431805319751","0.161431805319751","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16129032258064516","0.16129032258064516","0.16129032258064516","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15789473684210525","0.15789473684210525","0.15789473684210525","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.08757062146892655","0.08757062146892655","0.08757062146892655","0.046357615894039736","0.046357615894039736","0.046357615894039736"
"15","0.16266696853067694","0.16266696853067694","0.16266696853067694","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16487434910572787","0.16487434910572787","0.16487434910572787","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16751556310130164","0.16751556310130164","0.16751556310130164","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15591397849462366","0.15591397849462366","0.15591397849462366","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.0847457627118644","0.0847457627118644","0.0847457627118644","0.046357615894039736","0.046357615894039736","0.046357615894039736"
"16","0.1621292732623953","0.1621292732623953","0.1621292732623953","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1634027620556939","0.1634027620556939","0.1634027620556939","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1644029428409734","0.1644029428409734","0.1644029428409734","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.155631013016412","0.155631013016412","0.155631013016412","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15676287492925864","0.15676287492925864","0.15676287492925864","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.062146892655367235","0.062146892655367235","0.062146892655367235","0.046357615894039736","0.046357615894039736","0.046357615894039736"
"17","0.16360086031242926","0.16360086031242926","0.16360086031242926","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16430835408648403","0.16430835408648403","0.16430835408648403","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15831918505942275","0.15831918505942275","0.15831918505942275","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16213921901528014","0.16213921901528014","0.16213921901528014","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15449915110356535","0.15449915110356535","0.15449915110356535","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.07344632768361582","0.07344632768361582","0.07344632768361582","0.16454406520631687","0.16454406520631687","0.16454406520631687"
"18","0.16467625084899254","0.16467625084899254","0.16467625084899254","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16261036902875256","0.16261036902875256","0.16261036902875256","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16907187323146577","0.16907187323146577","0.16907187323146577","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15534804753820033","0.15534804753820033","0.15534804753820033","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15619694397283532","0.15619694397283532","0.15619694397283532","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.096045197740113","0.096045197740113","0.096045197740113","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"19","0.1675062259452117","0.1675062259452117","0.1675062259452117","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16623273715191306","0.16623273715191306","0.16623273715191306","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16836445953593662","0.16836445953593662","0.16836445953593662","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15619694397283532","0.15619694397283532","0.15619694397283532","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15959252971137522","0.15959252971137522","0.15959252971137522","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.07909604519774012","0.07909604519774012","0.07909604519774012","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"20","0.1690910119990944","0.1690910119990944","0.1690910119990944","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16645913515961058","0.16645913515961058","0.16645913515961058","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16468590831918506","0.16468590831918506","0.16468590831918506","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15987549518958688","0.15987549518958688","0.15987549518958688","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16015846066779854","0.16015846066779854","0.16015846066779854","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.09322033898305085","0.09322033898305085","0.09322033898305085","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"21","0.16464795109803035","0.16464795109803035","0.16464795109803035","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16028978944985284","0.16028978944985284","0.16028978944985284","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16511035653650255","0.16511035653650255","0.16511035653650255","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1658177702320317","0.1658177702320317","0.1658177702320317","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.08757062146892655","0.08757062146892655","0.08757062146892655","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"22","0.16628933665383744","0.16628933665383744","0.16628933665383744","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16147837899026488","0.16147837899026488","0.16147837899026488","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16270514997170346","0.16270514997170346","0.16270514997170346","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15930956423316356","0.15930956423316356","0.15930956423316356","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16072439162422184","0.16072439162422184","0.16072439162422184","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.09887005649717515","0.09887005649717515","0.09887005649717515","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"23","0.16668553316730814","0.16668553316730814","0.16668553316730814","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16227077201720624","0.16227077201720624","0.16227077201720624","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1576117713638936","0.1576117713638936","0.1576117713638936","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15987549518958688","0.15987549518958688","0.15987549518958688","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.11299435028248588","0.11299435028248588","0.11299435028248588","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"24","0.16357256056146705","0.16357256056146705","0.16357256056146705","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1671383291827032","0.1671383291827032","0.1671383291827032","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16426146010186757","0.16426146010186757","0.16426146010186757","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16015846066779854","0.16015846066779854","0.16015846066779854","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.155631013016412","0.155631013016412","0.155631013016412","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.0903954802259887","0.0903954802259887","0.0903954802259887","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"25","0.16470455059995473","0.16470455059995473","0.16470455059995473","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16396875707493774","0.16396875707493774","0.16396875707493774","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1673740803621958","0.1673740803621958","0.1673740803621958","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1610073571024335","0.1610073571024335","0.1610073571024335","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.096045197740113","0.096045197740113","0.096045197740113","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"26","0.16558184287978267","0.16558184287978267","0.16558184287978267","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16147837899026488","0.16147837899026488","0.16147837899026488","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16129032258064516","0.16129032258064516","0.16129032258064516","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15619694397283532","0.15619694397283532","0.15619694397283532","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16015846066779854","0.16015846066779854","0.16015846066779854","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.0847457627118644","0.0847457627118644","0.0847457627118644","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"27","0.16459135159610597","0.16459135159610597","0.16459135159610597","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16504414761150102","0.16504414761150102","0.16504414761150102","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1687889077532541","0.1687889077532541","0.1687889077532541","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16610073571024336","0.16610073571024336","0.16610073571024336","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15846066779852858","0.15846066779852858","0.15846066779852858","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1271186440677966","0.1271186440677966","0.1271186440677966","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"28","0.17944872085125652","0.17944872085125652","0.17944872085125652","0.315333672949567","0.315333672949567","0.315333672949567","0.16261036902875256","0.16261036902875256","0.16261036902875256","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15930956423316356","0.15930956423316356","0.15930956423316356","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16553480475382004","0.16553480475382004","0.16553480475382004","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16411997736276174","0.16411997736276174","0.16411997736276174","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.11016949152542373","0.11016949152542373","0.11016949152542373","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"29","0.40086597237944305","0.40086597237944305","0.40086597237944305","0.5089149261334692","0.5089149261334692","0.5089149261334692","0.16345936155761828","0.16345936155761828","0.16345936155761828","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16044142614601017","0.16044142614601017","0.16044142614601017","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15874363327674024","0.15874363327674024","0.15874363327674024","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16411997736276174","0.16411997736276174","0.16411997736276174","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.12146892655367232","0.12146892655367232","0.12146892655367232","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"30","0.5311297260584107","0.5311297260584107","0.5311297260584107","0.5445746306673459","0.5445746306673459","0.5445746306673459","0.16362916006339145","0.16362916006339145","0.16362916006339145","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1566213921901528","0.1566213921901528","0.1566213921901528","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15336728919071874","0.15336728919071874","0.15336728919071874","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15846066779852858","0.15846066779852858","0.15846066779852858","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.11299435028248588","0.11299435028248588","0.11299435028248588","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"31","0.565740321485171","0.565740321485171","0.565740321485171","0.5598573611818645","0.5598573611818645","0.5598573611818645","0.1614217794883405","0.1614217794883405","0.1614217794883405","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16129032258064516","0.16129032258064516","0.16129032258064516","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15336728919071874","0.15336728919071874","0.15336728919071874","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16468590831918506","0.16468590831918506","0.16468590831918506","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.13559322033898305","0.13559322033898305","0.13559322033898305","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"32","0.5805976907403215","0.5805976907403215","0.5805976907403215","0.5659704533876719","0.5659704533876719","0.5659704533876719","0.16453475209418156","0.16453475209418156","0.16453475209418156","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.161431805319751","0.161431805319751","0.161431805319751","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15591397849462366","0.15591397849462366","0.15591397849462366","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16355404640633842","0.16355404640633842","0.16355404640633842","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.12994350282485875","0.12994350282485875","0.12994350282485875","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"33","0.5967002490378085","0.5967002490378085","0.5967002490378085","0.5812531839021905","0.5812531839021905","0.5812531839021905","0.16057278695947474","0.16057278695947474","0.16057278695947474","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16468590831918506","0.16468590831918506","0.16468590831918506","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1590265987549519","0.1590265987549519","0.1590265987549519","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16864742501414828","0.16864742501414828","0.16864742501414828","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.12146892655367232","0.12146892655367232","0.12146892655367232","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"34","0.6103973285035091","0.6103973285035091","0.6103973285035091","0.5960264900662252","0.5960264900662252","0.5960264900662252","0.16459135159610597","0.16459135159610597","0.16459135159610597","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16312959818902095","0.16312959818902095","0.16312959818902095","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15874363327674024","0.15874363327674024","0.15874363327674024","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16298811544991512","0.16298811544991512","0.16298811544991512","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.10451977401129943","0.10451977401129943","0.10451977401129943","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"35","0.6268394838125424","0.6268394838125424","0.6268394838125424","0.6077432501273561","0.6077432501273561","0.6077432501273561","0.16572334163459362","0.16572334163459362","0.16572334163459362","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15718732314657613","0.15718732314657613","0.15718732314657613","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.15449915110356535","0.15449915110356535","0.15449915110356535","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16298811544991512","0.16298811544991512","0.16298811544991512","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.12429378531073447","0.12429378531073447","0.12429378531073447","0.16709118695873662","0.16709118695873662","0.16709118695873662"
"36","0.6406497622820919","0.6406497622820919","0.6406497622820919","0.6123280692817117","0.6123280692817117","0.6123280692817117","0.16385555807108898","0.16385555807108898","0.16385555807108898","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16567628749292587","0.16567628749292587","0.16567628749292587","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16496887379739672","0.16496887379739672","0.16496887379739672","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.16468590831918506","0.16468590831918506","0.16468590831918506","0.16709118695873662","0.16709118695873662","0.16709118695873662","0.1271186440677966","0.1271186440677966","0.1271186440677966","0.16709118695873662","0.16709118695873662","0.16709118695873662"
