"Step","model_name_or_path: bert - train_auroc(epoch)","model_name_or_path: bert - train_auroc(epoch)__MIN","model_name_or_path: bert - train_auroc(epoch)__MAX","model_name_or_path: bert - valid_auroc(epoch)","model_name_or_path: bert - valid_auroc(epoch)__MIN","model_name_or_path: bert - valid_auroc(epoch)__MAX","model_name_or_path: cnnlstm - train_auroc(epoch)","model_name_or_path: cnnlstm - train_auroc(epoch)__MIN","model_name_or_path: cnnlstm - train_auroc(epoch)__MAX","model_name_or_path: cnnlstm - valid_auroc(epoch)","model_name_or_path: cnnlstm - valid_auroc(epoch)__MIN","model_name_or_path: cnnlstm - valid_auroc(epoch)__MAX","model_name_or_path: bilstm - train_auroc(epoch)","model_name_or_path: bilstm - train_auroc(epoch)__MIN","model_name_or_path: bilstm - train_auroc(epoch)__MAX","model_name_or_path: bilstm - valid_auroc(epoch)","model_name_or_path: bilstm - valid_auroc(epoch)__MIN","model_name_or_path: bilstm - valid_auroc(epoch)__MAX"
"83","0.6419697604128195","0.4820844729597284","0.9743275193123188","0.6916036416295333","0.5059839658414165","0.8949259581309876","0.9999705455329178","0.9998882365079678","1","0.8122288791343589","0.661957029533477","0.8908901181739766","0.9999772917835287","0.9999455911668745","1","0.804174562593105","0.6165218859697598","0.9010365320824051"
"84","0.6480832478342307","0.4978398988260715","0.9743598700437929","0.692096277755843","0.506254702262758","0.8950938875757123","0.9999725188324242","0.999933877478523","1","0.8125581600366115","0.6621894944263128","0.8857238687300287","0.9999760306250868","0.9999151578015665","1","0.8017763879180282","0.6165542559159557","0.8996976553537177"
"85","0.6552861636027782","0.49808622841315947","0.9752562563281607","0.6924385756327887","0.5065459122499346","0.894584052469421","0.9999900899351184","0.9999467238651397","1","0.8133989554624552","0.6610473151591538","0.8899867601304684","0.9999721273664877","0.9999162297451033","1","0.8018509981950559","0.6169135084205352","0.9016873645658183"
"86","0.6441824452927888","0.4814560724129399","0.9757709774416362","0.6933740556842193","0.5068362732485394","0.8946104383825201","0.9999810381035158","0.9999209420989615","1","0.8121022118145088","0.6594246413344427","0.8870919552210594","0.9999657339271301","0.9999059726414398","1","0.8016527590316191","0.6173612504815821","0.8988807468360265"
"87","0.6522551576907748","0.4923985418240176","0.9759750270834643","0.6940991855017176","0.5071018887398795","0.8957579765469785","0.9999933928907744","0.9999645750809486","1","0.8116623637771551","0.658069155537545","0.8883370996505895","0.999969224395303","0.9999257682286565","1","0.8015802268995907","0.6222069815317899","0.8989278659770418"
"88","0.6478654654251158","0.4810701673756744","0.9765934620829153","0.6945701374661676","0.5073969254179933","0.8955481349335894","0.9999739003461073","0.9998837694602664","1","0.8119544031556557","0.6610670520362848","0.8894422484785259","0.9999796557366981","0.9999344915760218","1","0.8029360965023198","0.6213157645884263","0.9001084777322775"
"89","0.6461541416252335","0.4835704674172396","0.9762317191740254","0.6953146616274819","0.5076306652911314","0.8950744201551523","0.9999318509766025","0.9996251904464067","1","0.8117873009381968","0.6631064487614753","0.8893128472463142","0.9999878991382144","0.9999548265191492","1","0.8046010474700435","0.6192689130015309","0.9020328851683849"
"90","0.6490029206059523","0.4954510360270529","0.9768073170442011","0.6954439054716416","0.5079284986323932","0.8947781523775012","0.9999927107738441","0.9999752336245137","1","0.8123386190659044","0.6643838846574703","0.8899024710638909","0.9999851266573292","0.9999519012909063","1","0.8036544569144725","0.6197668281192293","0.902912054389883"
"91","0.6482210329384304","0.46375685692699503","0.9768548261675148","0.6959736100996455","0.5081229239320694","0.8940032853500894","0.9999786534128033","0.9998895742513598","1","0.8128212164645449","0.6646309409896424","0.8897994848412427","0.9999644117818555","0.9998968123845753","1","0.8055404636460022","0.6188214522210597","0.9016778235315663"
"92","0.6537825014982367","0.49289572191681236","0.9774676121792648","0.6963920743203643","0.5083736221157895","0.8954308908199478","0.9999751042669313","0.9998538950368302","1","0.812235630319273","0.6632098767374016","0.8911641999541073","0.9999599957588905","0.9999059727198093","1","0.8045506847823906","0.6170920260780471","0.9023377308827899"
"93","0.6507567236643548","0.4867503814731447","0.9776095784277797","0.6967278443752778","0.5086356817001224","0.893910660389583","0.9999735970272269","0.9998464997414893","1","0.8124744748502898","0.6615221175384106","0.8886868873510387","0.9999711598940856","0.999924559862614","1","0.8033021610598591","0.6147837537683539","0.9004959357756065"
"94","0.6412302530986024","0.44220043213059923","0.9778241458640601","0.6973668591259555","0.5088790477177954","0.8939022346189652","0.999993744174211","0.9999711518974944","1","0.8109266708160052","0.6598475912462644","0.8862954454227824","0.9999782617675655","0.9999518011166989","1","0.8042866037250184","0.6138359601437304","0.9009815490164429"
"95","0.6581542435616087","0.5018676136601062","0.9784342117857667","0.6976797680130123","0.5091114450805413","0.8943780144679065","0.9999911053676221","0.9999731458640851","1","0.8104891304257357","0.6585646852429672","0.8879851638661921","0.9999799817341503","0.9999566123310268","1","0.8030517182791153","0.6142109349681425","0.8981572332528581"
"96","0.6482263589411772","0.4915213861758783","0.9785865280346638","0.6984620053662539","0.509332142958811","0.8932065598248875","0.9999928302536553","0.9999788470741956","1","0.8106913886399374","0.6585081282300502","0.8856774955692205","0.9999805255454897","0.9999397704746827","1","0.8037963198286553","0.6139223204176075","0.8996597907048353"
"97","0.651008230201086","0.4955363062442548","0.9785596530752526","0.6984060828440465","0.5095255703380176","0.8933407013228546","0.9999938264142972","0.9999716997074192","1","0.8115234488492254","0.6604086687717291","0.8922697610672271","0.999982809164549","0.9999464955184694","1","0.8044746454151893","0.6114778493828755","0.8994748098833588"
"98","0.6517251025037649","0.4812820506146101","0.9787766500799089","0.69903965706968","0.5097818485748804","0.8932898684158594","0.9999858928150935","0.9999564129118634","1","0.8105120715466664","0.6621286087143331","0.8914210759256979","0.9999822993528321","0.9999534070443254","1","0.803122708764976","0.6098602126050139","0.900376357101134"
"99","0.653614576139248","0.4931557584497949","0.979310469116048","0.6995911293338005","0.5099759038061189","0.8932533074319559","0.9999680263608282","0.9998525748147772","1","0.8102637823143205","0.6627291642134334","0.8874262257854856","0.9999803612357571","0.9999370400729476","1","0.8025717181773587","0.6074462924284313","0.9017707167472607"
"100","0.6529490720983967","0.49251902974903755","0.9788069301037918","0.6998454100833976","0.5101528673713074","0.8919635315519038","0.9999887908404806","0.9999520903865543","1","0.8098326332631932","0.6613981915298294","0.8881070050599126","0.9999849885365139","0.9999671261864291","1","0.8038364260652903","0.605363411153924","0.9015242252519243"
"101","0.6470015556594568","0.4844988822936463","0.9792024163511049","0.7005759317991284","0.5103820710962029","0.8938860498549129","0.9999862362622435","0.9999466069450231","1","0.8083066810841654","0.6589900727477419","0.8872721071349888","0.9999488464319847","0.999797580032483","1","0.8031498602708261","0.6022477151237652","0.9019194810398593"
"102","0.6473271689840766","0.48775967486067423","0.9797194439750084","0.7007518648666515","0.510603998496775","0.8932265218682333","0.9999825850206925","0.9999393711212896","1","0.8115306639487017","0.6589502127553948","0.8851544321858363","0.9999807069050184","0.9999415672586339","1","0.8013617942482587","0.6024035194214086","0.8993945553312916"
"103","0.6592188579226305","0.4979285181547561","0.9796701315695754","0.7013992330788014","0.5107958238108723","0.8938066558868729","0.9999786096864516","0.999937398396002","1","0.8095043459082633","0.6597037521794674","0.8856447876877876","0.9999299065427788","0.999646554894514","1","0.8021919349385375","0.6044601662424517","0.9015284552683993"
"104","0.6576566002919562","0.48198601867134033","0.9801387285045386","0.7015701915360738","0.5110162351275679","0.8929689700502497","0.9999753567086448","0.9999227758788815","1","0.8114662446443242","0.6600277616347044","0.8826715215348201","0.9999863965170502","0.9999567809795313","1","0.8028765289414314","0.6073308965197632","0.901517456797937"
"105","0.6541652801138033","0.49469679018102725","0.9801998262485419","0.7018907739232424","0.5112038742778652","0.8931357066779441","0.9999900697777964","0.9999515640617687","1","0.8118308477167954","0.6613597118492739","0.8869394681202335","0.9999858387954714","0.9999501223234213","1","0.8049466925423343","0.610860273328694","0.9031009479602868"
"106","0.6506820909883787","0.4866567333811036","0.9801362667940858","0.7022574442432375","0.5113520009055664","0.8926547432990392","0.999985204782389","0.9999179132718538","1","0.8130452374332191","0.6621801619048865","0.8887135972930945","0.9999846010148931","0.9999362083905368","1","0.8042569732407427","0.6143084875835316","0.9030293845632551"
"107","0.6519383537337444","0.4857075330198211","0.9803588066672252","0.7027346701593107","0.5115446163611687","0.8921054517604731","0.9999759769362765","0.9999300781619698","1","0.8085908465651986","0.6630372707147991","0.8820833966016579","0.9999867372091727","0.9999705757235163","1","0.80444721013925","0.6167976838758648","0.9008203090990188"
"108","0.6599233468482042","0.4976316917121248","0.9805741019158386","0.7028810740711045","0.5116768859963028","0.8926525694349768","0.9999879327095504","0.9999508477816955","1","0.8109846575072858","0.6631402530287919","0.8860345622942752","0.9999835525928259","0.9999541632906747","1","0.8043284298371732","0.6164667055465082","0.9059062121144826"
"109","0.6486369492996312","0.4615374367817333","0.9811712814144261","0.7031346144099149","0.5118491129538261","0.8924954836439495","0.9999869095925215","0.9999501526047977","1","0.8118583594357479","0.6623421751805855","0.8871888137074038","0.9999703830984293","0.9998696342479044","1","0.8035207732085281","0.6166852834846271","0.9021365000318363"
"110","0.6539628657789512","0.4949532177358104","0.981319032453095","0.7036572413342509","0.5120173600190666","0.8922688955763904","0.999986717372626","0.9999424463985601","1","0.8108348243098655","0.6610796492050898","0.8883966213621702","0.9999815982581244","0.9999500207275464","1","0.8018521590008637","0.617887444640267","0.9011173250522644"
"111","0.6557788271340425","0.49763272988291923","0.9813782378352297","0.7038941178600377","0.512187608955668","0.891610102532586","0.9999847997603218","0.9999218729521925","1","0.8126430802742033","0.6617061000051142","0.888469646172272","0.9999864441493834","0.9999428682905119","1","0.8045991713105057","0.6207773945461212","0.9031291646047706"
"112","0.6536981178444455","0.4955649933708071","0.9808893353359837","0.70435511223921","0.5123176328431018","0.8908397964885841","0.9999807133567818","0.9998905469412077","1","0.8113809747932184","0.6622277868444769","0.8891826534043284","0.9999871182141215","0.9999594792457835","1","0.8069416121055907","0.6225390953551887","0.9047171956570091"
"113","0.6535768378414363","0.49193951834088656","0.9815477232736342","0.7046488966784707","0.5124959569157912","0.8910426315097882","0.9999954117418023","0.9999727260083694","1","0.8128544529769223","0.6630873259142144","0.8918598692840559","0.9999857631050993","0.9999668062048389","1","0.8062994911544944","0.6236971817674811","0.9064163356264984"
"114","0.6504721939946857","0.48854438264110583","0.981343603237477","0.7045467987844071","0.5125947830962142","0.8900316967027018","0.9999823587541202","0.9999052122779392","1","0.8130328399383363","0.6629579471592325","0.8872387545418295","0.9999779268815333","0.9999381573500646","1","0.8065224662792293","0.624376621920551","0.9057323995421139"
"115","0.6483295080498102","0.44891836119393536","0.9818181465566932","0.705021084290025","0.5127603496891046","0.8902104510420848","0.9999981222457306","0.9999887479353465","1","0.8116711404024732","0.6623481665237785","0.8867939877690388","0.9999853425974013","0.9999712448348678","1","0.8050605090773665","0.6244455943817563","0.9057424407039613"
"116","0.6567690875361188","0.4927480718639073","0.9822413265734066","0.7053602379027789","0.5128807133245984","0.8911262317994488","0.9999891239126842","0.9999434068844741","1","0.8111241672749937","0.6620184466136172","0.8830862961645846","0.9999812668744782","0.999940267002584","1","0.8063319833860795","0.6240164491624034","0.9058105824949024"
"117","0.6554156335190423","0.4951354328282274","0.9821678316582769","0.7055238822121673","0.5129954874322417","0.8905363387207285","0.999997962491132","0.9999879311501044","1","0.8116499480776294","0.6622344428610022","0.887459646684865","0.999982867739364","0.9999342192637473","1","0.8066273995235504","0.6236140394028155","0.904317114020517"
"118","0.6626948559985272","0.495271747056075","0.9825463619711893","0.7058078539142625","0.5131472501760889","0.8902686497418766","0.9999817835591308","0.9998975216345585","1","0.8105597518645055","0.6625438853856175","0.8832345230755149","0.9999864119807397","0.9999540611410646","1","0.8072498664319601","0.623336232598925","0.9070535658156835"
"119","0.6562342447209543","0.4989502856257065","0.982586550958992","0.7060614274974646","0.5132306995867727","0.890788297715465","0.999991768139672","0.9999520890268264","1","0.8108964357211716","0.6630420768391175","0.885683009243127","0.9999831377280208","0.9999422684916323","1","0.8054905657114713","0.6231329947978589","0.903595593654555"
"120","0.653292864561607","0.48600779822435763","0.9820128359013992","0.7062398599806214","0.5133717769587377","0.8901504187707655","0.999971649927673","0.9998646035846535","1","0.8111415508932757","0.6634446104266892","0.8882309953948496","0.9999843141448044","0.999951272237435","1","0.8043607529498337","0.6228753560432149","0.9045298494009576"
"121","0.6538128036543671","0.4830349850863436","0.9823208781157821","0.7065824839170389","0.513486965065252","0.8904581453853333","0.9999765213028056","0.9999102392986888","1","0.8103956374032387","0.6627895874776195","0.8837075052657132","0.999976853443003","0.9999446334010553","1","0.804628699194017","0.6228351058198803","0.9054498282807323"
"122","0.6535957801335677","0.49157621437001686","0.9826316555732428","0.7068222080117916","0.5136650035233314","0.8896297643573402","0.9999837382790157","0.99994137339027","1","0.8120997084170707","0.6613657413290277","0.8845355105043583","0.9999833646003279","0.9999637277431427","1","0.8045316276706848","0.6232199605628942","0.9049744793449023"
"123","0.653999616868842","0.4913092242732058","0.9826848728552622","0.7072363247028662","0.5137852158507684","0.8909025383802333","0.99996747477344","0.9998453166587765","1","0.8116660836729573","0.6600072953217929","0.8882188688303411","0.9999870584196167","0.9999728723591427","1","0.8029286992358514","0.6235195085818371","0.9026130007751713"
"124","0.6453958112203566","0.4537104160669025","0.9824814449057571","0.7072780996833825","0.5138597004550912","0.8899593039436516","0.9999819223364993","0.9999197323506502","1","0.8114765031680258","0.6592419066355302","0.8894650268832157","0.9999770799562483","0.9999300098081679","1","0.8017247228585261","0.6236713475904937","0.9013961083882754"
"125","0.6598289395217801","0.4939486533305577","0.9826584266749459","0.7075423411264654","0.5139379896102914","0.8899615231380541","0.9999717661622967","0.999921995524013","1","0.8108100604614141","0.6595667821050603","0.8861554672948286","0.9999769151049963","0.999944460441883","1","0.8024756047323662","0.6239012364690083","0.9038612398436322"
"126","0.6613696273343557","0.5031917181269682","0.9830744549852487","0.7076911236785829","0.5140529511791724","0.8896252364826428","0.9999716624412344","0.9998900448355825","1","0.8122591163523407","0.6598730317950517","0.8899154164171817","0.9999931918378807","0.999970096335809","1","0.8034283077692511","0.6241372401581924","0.9026743453448672"
"127","0.6558795908544078","0.4958739758208688","0.9826663491567897","0.7079390699990066","0.5141617099484027","0.8902899532641809","0.9999779350357968","0.9999238024039344","1","0.8122366383153256","0.6618366774748299","0.8875677693268654","0.9999883671577163","0.9999560863270974","1","0.8023593094168083","0.6240251956696469","0.899206363642389"
"128","0.6519053940080272","0.48653617527751564","0.9832245007154029","0.7078691557674451","0.5142602834722468","0.8892440930991716","0.9999887594512359","0.9999496240407303","1","0.8126029572689886","0.663412558987273","0.8861038047212674","0.9999726988870048","0.9999145560398381","1","0.8062482346227141","0.6239907005555348","0.9002827224004925"
"129","0.6528001919214391","0.48003664101494953","0.9832497329408164","0.70827215239978","0.5143275573871645","0.8905550645467124","0.9999567056992271","0.9999029238006655","1","0.8121114426676072","0.6644237606454073","0.8827345725254011","0.999991136335271","0.9999806908080743","1","0.8051638291609923","0.6242679584364416","0.9025257883571092"
"130","0.659507966384486","0.49877835787683944","0.982888535332208","0.7084529692498687","0.5143894204172678","0.8902205490308802","0.999992862519273","0.9999806982849315","1","0.8123266180331661","0.6632956337377474","0.8859510970686623","0.9999849240802373","0.9999469921906422","1","0.8061704327257478","0.6244572638754238","0.9035991055346279"
"131","0.6590998780014313","0.4952507793880723","0.9833159731633013","0.7087618387327521","0.5145272823561841","0.8903891488987016","0.9999920355926397","0.9999705924305561","1","0.811897199842429","0.6619966343881246","0.88433322849269","0.999992556758886","0.9999754269263771","1","0.8068279519987738","0.6246719255454806","0.9026049293784482"
"132","0.6540878715652733","0.49373750705983976","0.9831920788068204","0.7088962884774745","0.5145824861634035","0.8903689654367071","0.9999981963793892","0.9999902592974577","1","0.811942567477676","0.6613730610953398","0.8836757212109602","0.9999870700253753","0.9999596167169192","1","0.8064715554733614","0.6252030640646927","0.9036519850944279"
"133","0.6560993894840013","0.48623578777234683","0.983021312104421","0.709010769263021","0.5146663959831366","0.8905185569033535","0.9999818314982827","0.9999431507756357","1","0.8122072421034586","0.6613455891636061","0.8865437357553171","0.9999818590044981","0.999963243717505","1","0.8050074648968294","0.6255941464556548","0.9046846746712048"
"134","0.6510677882000429","0.46654481209603843","0.9833247423588075","0.7089961376864191","0.5147258401810376","0.890113734031105","0.999987041577406","0.9999425827483611","1","0.812450705603745","0.6616892074241996","0.8860270175076829","0.999981566272607","0.9999521434083899","1","0.8064812693641291","0.6259124122941252","0.9052639279576641"
"135","0.6582525383194942","0.4958444312958315","0.9833488076278264","0.7091899255887922","0.5147887006633347","0.8905562317248462","0.999992591124081","0.9999556518885376","1","0.8137602294672779","0.6626103484530695","0.8885749457228228","0.9999900955916888","0.999963566140234","1","0.8063466945070142","0.626157115193628","0.9062299991499879"
"136","0.6566632348730875","0.4947529457219853","0.9834568657326228","0.7092425592514854","0.5148601381661622","0.8900373591091494","0.9999951006589333","0.9999837056109723","1","0.8137750369923481","0.6634997420077472","0.8864236059233331","0.9999898182646048","0.9999740787286965","1","0.8066566396736706","0.6263793586729124","0.9013269199394268"
"137","0.6534199708517332","0.48312733958532134","0.9838617725882913","0.7094682896245063","0.514904277755612","0.8904414653761595","0.9999931656482891","0.9999590032744129","1","0.8131157480566514","0.6641034486997992","0.887482910036053","0.9999858008138885","0.9999613876718416","1","0.8062186312138659","0.6264847009650241","0.9019106023763078"
"138","0.6526381900406343","0.48068900537742815","0.9838383419933159","0.7094610507691993","0.5149436564790421","0.8904279149587438","0.9999974775942139","0.9999848655652827","1","0.8134657096082926","0.6638239029759615","0.8884058623625622","0.9999887577328342","0.9999572058287489","1","0.8061275439851321","0.6264540876756008","0.9016401694035667"
"139","0.6543836943647777","0.4961237262714062","0.9839450127104529","0.7095973444223483","0.5149868352696209","0.8900443645296895","0.9999985231564462","0.9999911587037351","1","0.812454505874665","0.6633311919787702","0.8840381382592328","0.9999786454465625","0.9999494207819272","1","0.8062342228512196","0.6264665327483502","0.9009780992480851"
"140","0.6627047803633119","0.4966674659768195","0.9835483423682937","0.7096711063846873","0.5150188570802489","0.8899650376754248","0.9999946026535985","0.9999676159215912","1","0.8135306819935032","0.6629226765842812","0.8883887626050053","0.9999882842628728","0.9999493722192949","1","0.8065373574134771","0.6264387818709538","0.902793931068777"
"141","0.6559813973056207","0.4899935707782516","0.9842331350217952","0.7096289353672164","0.5150676012427957","0.8896353968023384","0.9999997064535391","0.9999983226721252","1","0.8132870149466801","0.6628971510489313","0.8847126361928707","0.9999891638860889","0.9999725539989348","1","0.8066205926249047","0.6263762071360917","0.901413437888833"
"142","0.6645738824202688","0.49986317799625474","0.9841231270742631","0.7096685228542793","0.5151086470024367","0.889564150567725","0.9999942321823347","0.9999656847471329","1","0.8126127703909005","0.6626995910422612","0.882319127653433","0.9999885564847463","0.9999715583980772","1","0.8071035066242588","0.6264906464879162","0.902964816582223"
"143","0.658983314404939","0.4925335822675188","0.9838338068825637","0.7098012596249926","0.5150895216760121","0.889712796187171","0.9999939609025673","0.9999758172439313","1","0.8114319530613442","0.6626303011357448","0.8842023287978545","0.9999717595244816","0.9999165845859653","1","0.8065863536660051","0.62664859681041","0.902450136743596"
"144","0.6581487745838132","0.4952575168447866","0.983844208767516","0.7099036395577131","0.5151473706693938","0.8900594897330564","0.9999887722112201","0.9999461366575781","1","0.8116424275524485","0.661683474324992","0.8857625364538273","0.9999838961426324","0.9999479280205334","1","0.8050968414352471","0.6267944565284723","0.9009068627927307"
"145","0.659156562261839","0.48804972243908024","0.9839029019433702","0.70991801299818","0.5151441301019299","0.889800193075193","0.9999732343214043","0.9998482307953029","1","0.8107966132578346","0.6606033659537883","0.884145171864429","0.999990410229294","0.999967517276979","1","0.8064374289995255","0.6268989592242679","0.9012440073324474"
"146","0.6601705972640803","0.4974100302228092","0.9840811990082056","0.7099486840566375","0.515172916800529","0.8897237136830655","0.9999794193779775","0.999921590904361","1","0.809811535423492","0.6599723753820848","0.8816503625616318","0.9999770762100013","0.9999481990263758","1","0.8049285357004958","0.6269995490419485","0.9037337604254868"
"147","0.648279652744843","0.4667115696769082","0.9838174872113402","0.7099309088694432","0.5151787236032401","0.8895339675405678","0.9999786159855621","0.9999045447750775","1","0.8103754812031371","0.6600148669994863","0.8821434976701715","0.9999886000702848","0.9999686360056823","1","0.8050369098693273","0.6270909891216184","0.9025433202594605"
"148","0.6546521555101069","0.48464914225734484","0.9841624151530088","0.7099666403703111","0.5151779103009207","0.8896839175810434","0.9999824943609239","0.999947352032331","1","0.8110272141797111","0.6603452485958918","0.8823138848001785","0.9999843679250628","0.9999720427151533","1","0.8052909533244647","0.6272080095964293","0.9015757391955939"
"149","0.6607338534359031","0.4978321027557521","0.9839507588321412","0.709974310140085","0.5152148659903955","0.8896526732968898","0.999995003172423","0.9999743244878676","1","0.8107761728076778","0.6612303233248867","0.8829324312913435","0.9999841992916471","0.999971290525942","1","0.8037149346433786","0.6273103923218828","0.9031945955847843"
