"Step","init_pct: 1 - train_loss(epoch)","init_pct: 1 - train_loss(epoch)__MIN","init_pct: 1 - train_loss(epoch)__MAX","init_pct: 1 - valid_loss(epoch)","init_pct: 1 - valid_loss(epoch)__MIN","init_pct: 1 - valid_loss(epoch)__MAX","init_pct: 0.5 - train_loss(epoch)","init_pct: 0.5 - train_loss(epoch)__MIN","init_pct: 0.5 - train_loss(epoch)__MAX","init_pct: 0.5 - valid_loss(epoch)","init_pct: 0.5 - valid_loss(epoch)__MIN","init_pct: 0.5 - valid_loss(epoch)__MAX","init_pct: 0.2 - train_loss(epoch)","init_pct: 0.2 - train_loss(epoch)__MIN","init_pct: 0.2 - train_loss(epoch)__MAX","init_pct: 0.2 - valid_loss(epoch)","init_pct: 0.2 - valid_loss(epoch)__MIN","init_pct: 0.2 - valid_loss(epoch)__MAX","init_pct: 0.1 - train_loss(epoch)","init_pct: 0.1 - train_loss(epoch)__MIN","init_pct: 0.1 - train_loss(epoch)__MAX","init_pct: 0.1 - valid_loss(epoch)","init_pct: 0.1 - valid_loss(epoch)__MIN","init_pct: 0.1 - valid_loss(epoch)__MAX","init_pct: 0.05 - train_loss(epoch)","init_pct: 0.05 - train_loss(epoch)__MIN","init_pct: 0.05 - train_loss(epoch)__MAX","init_pct: 0.05 - valid_loss(epoch)","init_pct: 0.05 - valid_loss(epoch)__MIN","init_pct: 0.05 - valid_loss(epoch)__MAX","init_pct: 0.01 - train_loss(epoch)","init_pct: 0.01 - train_loss(epoch)__MIN","init_pct: 0.01 - train_loss(epoch)__MAX","init_pct: 0.01 - valid_loss(epoch)","init_pct: 0.01 - valid_loss(epoch)__MIN","init_pct: 0.01 - valid_loss(epoch)__MAX"
"10","0.05401127990615795","0.05391932468444256","0.05410323512787334","0.2115745935589075","0.2017547097057104","0.2213944774121046","0.059138070277029844","0.05741540887517788","0.06086073167888181","0.20299839600920677","0.19870497845113277","0.20729181356728077","0.07230682524719409","0.07153155388576644","0.07308209660862174","0.23922875337302685","0.23356688395142555","0.24489062279462814","0.10447200707026891","0.1043960489332676","0.10454796520727021","0.2412565043196082","0.24006923101842403","0.2424437776207924","0.18973677924701146","0.1833792073386056","0.19609435115541732","0.2433479968458414","0.23881996423006058","0.24787602946162224","0.2660789340734482","0.26487357914447784","0.2672842890024185","0.2704105619341135","0.26965494081377983","0.2711661830544472"
"11","0.04536973269448595","0.044384565623142094","0.046354899765829814","0.2267003320157528","0.2080647014081478","0.24533596262335777","0.04889217511642657","0.04467326738938157","0.05311108284347158","0.21392587758600712","0.2094218898564577","0.21842986531555653","0.06064024095290474","0.06024290927286659","0.061037572632942884","0.26071591675281525","0.25436162762343884","0.26707020588219166","0.0886135252990893","0.08548449033073016","0.09174256026744843","0.2538973493501544","0.2515270486474037","0.2562676500529051","0.16995715456349508","0.1599606956754412","0.17995361345154898","0.24873871263116598","0.24130638875067234","0.2561710365116596","0.2612367793917656","0.2589489072561264","0.2635246515274048","0.26946510188281536","0.2688930928707123","0.27003711089491844"
"12","0.038039872588119944","0.03466339912763864","0.04141634604860124","0.23847352247685194","0.21715880185365677","0.2597882431000471","0.04192204607926604","0.03831514106085316","0.045528951097678926","0.2339752484112978","0.22415478713810444","0.24379570968449116","0.0513349475139486","0.05051068030297756","0.05215921472491963","0.27564904000610113","0.259922644123435","0.29137543588876724","0.07576056037630353","0.07266903881515775","0.07885208193744932","0.2713417410850525","0.2711557187139988","0.2715277634561062","0.15044008567929268","0.13827006625277655","0.1626101051058088","0.2578206853941083","0.24587812088429928","0.2697632499039173","0.2601863294839859","0.26011045277118683","0.260262206196785","0.27008494921028614","0.27006877213716507","0.2701011262834072"
"13","0.03606827018058879","0.030436057419844453","0.04170048294133313","0.24012087658047676","0.21889293566346169","0.26134881749749184","0.03756422518594523","0.03633374092335414","0.03879470944853632","0.26878211833536625","0.25730761140584946","0.28025662526488304","0.04859332131621029","0.045164018137646575","0.052022624494774","0.27835057117044926","0.27677734941244125","0.27992379292845726","0.06519573740661144","0.06348213500210217","0.06690933981112071","0.2815726511180401","0.2703852578997612","0.29276004433631897","0.13854547856109484","0.13152722695044108","0.14556373017174856","0.26454530376940966","0.25006826780736446","0.27902233973145485","0.2559795677661896","0.2558782994747162","0.25608083605766296","0.2694955673068762","0.2685985490679741","0.2703925855457783"
"14","0.030488947225192714","0.027829881526970326","0.033148012923415106","0.2515758629888296","0.2287888489663601","0.27436287701129913","0.03282297914125333","0.03142770414883021","0.03421825413367644","0.263113209977746","0.25815338641405106","0.26807303354144096","0.04184609495236405","0.038676096725144556","0.04501609317958355","0.29530737921595573","0.2819866053760052","0.3086281530559063","0.052064900685633936","0.046311156558138986","0.05781864481312888","0.2993909362703562","0.29051193967461586","0.3082699328660965","0.11961741426161357","0.10794904828071594","0.1312857802425112","0.2699728924781084","0.2530317008495331","0.28691408410668373","0.25202811509370804","0.2512945532798767","0.25276167690753937","0.26940482296049595","0.2679198123514652","0.2708898335695267"
"15","0.02794543855972027","0.025725717724886348","0.030165159394554192","0.2788568316027522","0.2374249454587698","0.3202887177467346","0.025435256233738206","0.0239391865651539","0.026931325902322507","0.26862554997205734","0.26153382286429405","0.27571727707982063","0.033087994188203344","0.03281483306948628","0.03336115530692041","0.2987477034330368","0.2722001485526562","0.32529525831341743","0.04562220509563174","0.03641768651349204","0.05482672367777143","0.32048345915973186","0.305239450186491","0.3357274681329727","0.1072822010942868","0.0952106522662299","0.11935374992234367","0.28776939772069454","0.2648181989789009","0.3107205964624882","0.2471916787326336","0.24651800841093063","0.24786534905433655","0.26921093836426735","0.26717935875058174","0.27124251797795296"
"16","0.025128946575213043","0.02393840412733232","0.026319489023093764","0.2763259606435895","0.2397366501390934","0.3129152711480856","0.022125631347963852","0.019552298514671357","0.024698964181256347","0.2878696992993355","0.26749851927161217","0.3082408793270588","0.02509239490609616","0.023299836221018007","0.026884953591174314","0.317402807995677","0.30190108716487885","0.33290452882647514","0.047385926092309606","0.030005645539079393","0.06476620664553982","0.3350403979420662","0.3239632211625576","0.3461175747215748","0.10200693937284605","0.0920420310326985","0.11197184771299362","0.28790632262825966","0.2696790099143982","0.3061336353421211","0.24097956717014313","0.24055886268615723","0.24140027165412903","0.26831730268895626","0.26537299156188965","0.2712616138160229"
"17","0.020713346028191047","0.01846850167737148","0.022958190379010618","0.2990583386272192","0.2560776360332966","0.3420390412211418","0.020071265461066495","0.01823325171799297","0.021909279204140018","0.30625330097973347","0.2787158116698265","0.3337907902896404","0.02459370508690232","0.019849600020929108","0.029337810152875527","0.3058973867446184","0.30534498393535614","0.3064497895538807","0.03851320581244571","0.029135402558105334","0.04789100906678608","0.3481348119676113","0.3389108441770077","0.35735877975821495","0.09301445420299258","0.08578856608697347","0.10024034231901169","0.3149271793663502","0.3048000857234001","0.32505427300930023","0.2348119579255581","0.23301313072443008","0.2366107851266861","0.26822585985064507","0.2651594467461109","0.2712922729551792"
"18","0.018357078684033263","0.015648436771534893","0.021065720596531633","0.3198181288316846","0.2612034808844328","0.3784327767789364","0.01672378468307816","0.014438361106883794","0.019009208259272523","0.31322504580020905","0.2745731845498085","0.3518769070506096","0.023857459093311002","0.018774297886661122","0.028940620299960886","0.30610690638422966","0.29814546555280685","0.31406834721565247","0.03215009193601353","0.02909111843577453","0.035209065436252525","0.3444766402244568","0.335731390863657","0.3532218895852566","0.0758368367595332","0.06332236847707204","0.08835130504199437","0.29703362099826336","0.2852194607257843","0.3088477812707424","0.224039938300848","0.22001315653324127","0.22806672006845474","0.26863935217261314","0.2649877816438675","0.2722909227013588"
"19","0.016814031644843054","0.014541706395346854","0.019086356894339254","0.31592723634094","0.26556126587092876","0.36629320681095123","0.013675621273094813","0.010843215398355303","0.016508027147834323","0.32735017128288746","0.3033442161977291","0.3513561263680458","0.02092938672285527","0.018319250982520834","0.023539522463189706","0.327577730640769","0.32048796117305756","0.33466750010848045","0.02888447205935206","0.02653990326715367","0.031229040851550444","0.3741124961525202","0.3548009656369686","0.39342402666807175","0.05960724289928164","0.045349401022706716","0.07386508477585656","0.3214306961745024","0.31238095089793205","0.3304804414510727","0.21604473888874054","0.20903005450963974","0.22305942326784134","0.2728530317544937","0.2644394412636757","0.28126662224531174"
"20","0.014613583133821443","0.011646762344962749","0.017580403922680135","0.31821524631232023","0.2677705679088831","0.36865992471575737","0.01226534721679915","0.008897182935227427","0.01563351149837087","0.3205231484025717","0.2933271452784538","0.34771915152668953","0.01675465816099729","0.015526502093832408","0.01798281422816217","0.35693684965372086","0.33098526298999786","0.38288843631744385","0.02543677881892238","0.022526813737515892","0.028346743900328875","0.35859615355730057","0.3206472024321556","0.3965451046824455","0.04969506724072354","0.034170694915311675","0.0652194395661354","0.3414627145975828","0.3373529277741909","0.34557250142097473","0.20431462675333023","0.19681701064109802","0.21181224286556244","0.2746411729604006","0.264160580933094","0.28512176498770714"
"21","0.012356479924485499","0.009020235328672315","0.015692724520298684","0.31124242674559355","0.27358707413077354","0.34889777936041355","0.011543450575499188","0.007319382124668904","0.015767519026329474","0.3358685616403818","0.30152251198887825","0.3702146112918854","0.012665904351576631","0.011265460468296493","0.014066348234856767","0.34555342607200146","0.33268995210528374","0.3584169000387192","0.021150763811809678","0.0208630493309881","0.021438478292631253","0.3915387224406004","0.3636878952383995","0.4193895496428013","0.04165830835700035","0.022874624069247926","0.06044199264475277","0.3543232697993517","0.3538906164467335","0.3547559231519699","0.19426226988434792","0.18220610916614532","0.2063184306025505","0.27401684783399105","0.2630317397415638","0.2850019559264183"
"22","0.011142542450680405","0.007966295193517313","0.014318789707843496","0.3282144498080015","0.27607591450214386","0.3803529851138592","0.009286535831502237","0.0059611124463289505","0.012611959216675522","0.3444072399288416","0.31303049623966217","0.375783983618021","0.009577702236128971","0.00606291218095326","0.013092492291304682","0.37681274861097336","0.3431248143315315","0.4105006828904152","0.02200324276262628","0.0183273783020143","0.025679107223238264","0.40964636392891407","0.3705170750617981","0.44877565279603004","0.03621154225298336","0.015991341854844774","0.056431742651121955","0.36994203738868237","0.3587343581020832","0.3811497166752815","0.17954782396554947","0.1645461916923523","0.19454945623874664","0.27640801668167114","0.26292091608047485","0.28989511728286743"
"23","0.01030443197285474","0.0076189982143771255","0.012989865731332357","0.3513794019818306","0.2822004072368145","0.4205583967268467","0.007612672802163445","0.004262220505248137","0.010963125099078753","0.36426037549972534","0.3158423937857151","0.4126783572137356","0.007082017261252207","0.0038468275285725084","0.010317206993931904","0.3928589876741171","0.37087541073560715","0.41484256461262703","0.024600309353055697","0.017857748682477644","0.03134287002363375","0.4163253027945757","0.3695986643433571","0.4630519412457943","0.03304413945547172","0.012607455785785402","0.05348082312515804","0.38345813006162643","0.35681503638625145","0.4101012237370014","0.16362511180341244","0.14489450678229332","0.18235571682453156","0.281959418207407","0.26416444778442383","0.29975438863039017"
"24","0.009621997401687718","0.006500588212867301","0.012743406590508136","0.36816894449293613","0.2812223434448242","0.45511554554104805","0.007925467098071412","0.004523280673726708","0.011327653522416117","0.36841930635273457","0.3272407129406929","0.40959789976477623","0.006705841748043895","0.0028075966651418378","0.010604086830945951","0.41185442358255386","0.3678080141544342","0.4559008330106735","0.03194909514526704","0.017638272306482707","0.046259917984051366","0.35416528955101967","0.35292883962392807","0.35540173947811127","0.029942720429971814","0.010722873133740254","0.04916256772620337","0.3816050738096237","0.34975019842386246","0.413459949195385","0.14902927167713642","0.12714235112071037","0.17091619223356247","0.2956243511289358","0.2678549848496914","0.32339371740818024"
"25","0.008550660238738307","0.006186684962512176","0.010914635514964436","0.36625872924923897","0.2813646160066128","0.45115284249186516","0.00671047193560825","0.003854173968455805","0.009566769902760695","0.37585303746163845","0.3332412503659725","0.4184648245573044","0.005835549631488643","0.002468869888356754","0.009202229374620532","0.41475910134613514","0.3660207726061344","0.46349743008613586","0.022373811125622263","0.01224009769170412","0.03250752455954041","0.38057746551930904","0.3669213205575943","0.3942336104810238","0.02491812432916569","0.00719723740725645","0.04263901125107493","0.4136216025799513","0.4005940966308117","0.4266491085290909","0.1356199998408556","0.10957390442490578","0.16166609525680542","0.2983104530721903","0.2676090598106384","0.32901184633374214"
"26","0.008283992731429594","0.006246241869598798","0.01032174359326039","0.38138057850301266","0.2930895760655403","0.469671580940485","0.0066509944866473755","0.0031767394659774646","0.010125249507317286","0.37786498479545116","0.32533329725265503","0.4303966723382473","0.005296011943885658","0.002057038592673572","0.008534985295097743","0.42559939064085484","0.37549276649951935","0.4757060147821903","0.014691859184365188","0.0075029840559831685","0.021880734312747206","0.41430722177028656","0.379184577614069","0.44942986592650414","0.017469446224692677","0.005563870172149369","0.029375022277235985","0.4068111814558506","0.37201788276433945","0.44160448014736176","0.12174288928508759","0.09388163685798645","0.14960414171218872","0.3076349254697561","0.26678432524204254","0.3484855256974697"
"27","0.008383712920712235","0.005945612560863868","0.010821813280560602","0.3744930699467659","0.2878570146858692","0.4611291252076626","0.005898157023797726","0.0026438251456836173","0.009152488901911835","0.3731331378221512","0.3194970637559891","0.4267692118883133","0.004231543621114855","0.001515049287783248","0.006948037954446461","0.4344009030610323","0.37785784900188446","0.49094395712018013","0.01137136058865248","0.005678395466280303","0.017064325711024658","0.4213952552527189","0.38632043078541756","0.4564700797200203","0.013879822284382368","0.006151239753567747","0.02160840481519699","0.42992440797388554","0.41470418125391006","0.445144634693861","0.10607807151973248","0.07683726027607918","0.13531888276338577","0.3268114700913429","0.27476435527205467","0.3788585849106312"
"28","0.008375529470756418","0.007006037360670005","0.00974502158084283","0.3668402349576354","0.286944130435586","0.44673633947968483","0.0057432626201173575","0.002438619488938595","0.00904790575129612","0.3985988050699234","0.3318285532295704","0.4653690569102764","0.004387632046668192","0.0013410712978968928","0.00743419279543949","0.4417635668069124","0.3823940120637417","0.5011331215500832","0.008433585346210748","0.004060924502222666","0.012806246190198831","0.43186648003757","0.3995247110724449","0.4642082490026951","0.010705483428734753","0.004145295259409717","0.01726567159805979","0.4365363623946905","0.4137738570570946","0.45929886773228645","0.0983419194817543","0.07018861174583435","0.12649522721767426","0.3274164702743292","0.27933480218052864","0.37549813836812973"
"29","0.008628320576144748","0.007577189751832676","0.009679451400456823","0.3694046149030328","0.2894123326987028","0.44939689710736275","0.005837722934146378","0.0031270859153924645","0.008548359952900292","0.39082819409668446","0.33981160447001457","0.44184478372335434","0.0048769579724259006","0.0014874891182574043","0.008266426826594397","0.43742468394339085","0.37179097533226013","0.5030583925545216","0.008273830288089812","0.0044985071290284395","0.012049153447151184","0.43308611400425434","0.41539181396365166","0.450780414044857","0.009016969074894274","0.0043339608902377745","0.013699977259550775","0.45359778590500355","0.43441686034202576","0.47277871146798134","0.08163814898580313","0.04985433258116245","0.1134219653904438","0.34268779680132866","0.28334879502654076","0.40202679857611656"
"30","0.008038865183813523","0.0072040396935204734","0.008873690674106571","0.37157267704606056","0.294280793517828","0.44886456057429314","0.004749031580710523","0.0027883866513591267","0.006709676510061919","0.4022043030709028","0.3467470407485962","0.45766156539320946","0.004245286347993118","0.001241730763078002","0.007248841932908233","0.45091595873236656","0.38821038231253624","0.5136215351521969","0.005897622896424894","0.0039153110535283175","0.00787993473932147","0.4972715638577938","0.42446595802903175","0.5700771696865559","0.007602921071728426","0.003783850032570107","0.011421992110886745","0.459636053070426","0.4514830596745014","0.46778904646635056","0.07475316384807229","0.04381189588457346","0.10569443181157112","0.34871200658380985","0.2898077219724655","0.4076162911951542"
"31","0.00788937104288553","0.007551184945819357","0.008227557139951701","0.3866758896037936","0.296640245243907","0.47671153396368027","0.004902142367999269","0.003353219377043258","0.00645106535895528","0.40191128849983215","0.34532618522644043","0.4584963917732239","0.0035701448827499655","0.0010583269655139052","0.006081962799986026","0.453123165294528","0.38238515332341194","0.5238611772656441","0.004088058481491836","0.0027195315092935096","0.005456585453690163","0.47522520273923874","0.4281817376613617","0.5222686678171158","0.006618197275591748","0.004209984027381454","0.009026410523802042","0.47553723864257336","0.4668096601963043","0.4842648170888424","0.06129939341917634","0.032154069282114506","0.09044471755623817","0.36417979933321476","0.2998760975897312","0.4284835010766983"
"32","0.00821642695658045","0.007939366041159211","0.008493487872001685","0.3982979338616133","0.3110016994178295","0.48559416830539703","0.004945212921726722","0.003355080874115655","0.006535344969337789","0.39825831912457943","0.3438717648386955","0.45264487341046333","0.0038188301633843885","0.001193926511665008","0.006443733815103769","0.45220204629004","0.3865055851638317","0.5178985074162483","0.0029481102413098726","0.0025089417634132716","0.0033872787192064735","0.4814610183238983","0.43299615383148193","0.5299258828163147","0.006732481781260244","0.005668026228834476","0.007796937333686011","0.4742846004664898","0.4694593548774719","0.47910984605550766","0.05260688066482544","0.02662672847509384","0.07858703285455704","0.37504863552749157","0.31284647434949875","0.4372507967054844"
"33","0.00728601206293556","0.0063433948536476895","0.00822862927222343","0.3861581180244684","0.3080378398299217","0.4642783962190151","0.004557443732188534","0.003447097181231586","0.0056677902831454826","0.4062839634716511","0.35440345108509064","0.4581644758582115","0.004614083008034089","0.0012287377966068952","0.007999428219461282","0.45056962594389915","0.371259368956089","0.5298798829317093","0.0017256932998342173","0.0016075356148316392","0.0018438509848367954","0.5120685640722513","0.45547574386000633","0.5686613842844963","0.006640240782871842","0.006281909266752856","0.006998572298990828","0.48053474724292755","0.467793732881546","0.4932757616043091","0.04399860603734851","0.017754091881215572","0.07024312019348145","0.3912823908030987","0.32383832335472107","0.4587264582514763"
"34","0.00740362379074074","0.005817843101031914","0.008989404480449567","0.3959541004151106","0.2962947376072407","0.4956134632229805","0.005162280702201571","0.003804832471567865","0.0065197289328352784","0.41907839104533195","0.346991840749979","0.4911649413406849","0.0037541338497248944","0.0010810900057549588","0.00642717769369483","0.450941214337945","0.37884093075990677","0.5230414979159832","0.001941447753259646","0.0015552120166830719","0.0023276834898362203","0.505761282518506","0.4495418630540371","0.561980701982975","0.005292861572732883","0.004195765824988484","0.006389957320477281","0.4838575329631567","0.4691866412758827","0.4985284246504307","0.03884514304809272","0.013935870956629515","0.06375441513955593","0.4040627535432577","0.3286915570497513","0.47943395003676414"
"35","0.006365509221176836","0.0055248170450494455","0.007206201397304226","0.4150555282831192","0.31427914276719093","0.5158319137990475","0.005072685439682394","0.003653747959227108","0.00649162292013768","0.39797777123749256","0.3376301899552345","0.4583253525197506","0.004281399418167504","0.0013973065360914916","0.007165492300243516","0.4617993049323559","0.3846580609679222","0.5389405488967896","0.0014499872943685788","0.0011732126045639493","0.0017267619841732085","0.5236103478819132","0.4553408734500408","0.5918798223137856","0.004517403996682593","0.00372559590531247","0.005309212088052716","0.49801215529441833","0.487236388027668","0.5087879225611687","0.03317372454330325","0.009991520084440708","0.056355929002165794","0.41772890090942383","0.3438819497823715","0.49157585203647614"
"36","0.006580650457729841","0.005480926607245126","0.0076803743082145565","0.4014223664999008","0.30805758386850357","0.49478714913129807","0.0046365945101483315","0.003422373202851097","0.005850815817445567","0.42277618683874607","0.35165563598275185","0.4938967376947403","0.004249664370165971","0.0011560762432054617","0.007343252497126481","0.4519137628376484","0.38001352548599243","0.5238140001893044","0.0018176243008513537","0.0011021518896866059","0.0025330967120161013","0.5188720673322678","0.4572378173470497","0.5805063173174858","0.004245068811412368","0.003758917762232678","0.004731219860592059","0.49943337589502335","0.48190056532621384","0.5169661864638329","0.028379970171954483","0.007966698962263763","0.0487932413816452","0.42906104400753975","0.3610358349978924","0.4970862530171871"
